doi,_merge
10.1177/0748730418762152,right_only
10.1016/j.biopha.2020.111205,right_only
10.1111/evo.13458,right_only
10.1080/02640414.2017.1346272,right_only
10.1007/BF00398338,right_only
10.1371/journal.pone.0149493,right_only
10.3390/ijerph15071329,right_only
10.1021/acsami.1c20627,right_only
10.1086/515987,right_only
10.1177/02184923221074414,right_only
10.1242/jeb.005835,right_only
10.1097/JOM.0000000000001310,right_only
10.1002/bit.21672,right_only
10.3389/fonc.2020.595718,right_only
10.1123/ijspp.8.4.428,right_only
10.2307/1543528,right_only
10.1016/S0891-5849(99)00043-X,right_only
10.2337/diabetes.43.7.862,right_only
10.1242/jeb.002667,right_only
10.1080/02640414.2020.1835222,right_only
10.1007/s10695-013-9830-6,right_only
10.1002/hep.20255,right_only
10.1016/S0749-3797(18)30716-5,right_only
10.1016/j.nbd.2015.07.005,right_only
10.1099/mic.0.061085-0,right_only
10.1111/j.1365-3040.2009.01953.x,right_only
10.1038/srep01182,right_only
10.1123/ijspp.2020-0515,right_only
10.1080/02640414.2019.1574949,right_only
10.3354/dao039221,right_only
10.1097/00000542-199406000-00021,right_only
10.1006/abio.1997.2007,right_only
10.1242/jeb.01655,right_only
10.1016/S0006-8993(98)00064-X,right_only
10.1016/j.biortech.2012.04.095,right_only
10.1097/00005344-199706000-00009,right_only
10.1016/j.ajpath.2018.08.018,right_only
10.1016/j.jbiotec.2005.08.005,right_only
10.1016/j.jsams.2016.10.019,right_only
10.1016/j.ceca.2014.03.001,right_only
10.1016/j.jinorgbio.2009.12.019,right_only
10.1097/00005344-199500252-00009,right_only
10.1186/1472-6882-14-370,right_only
10.1093/icb/icl025,right_only
10.1111/febs.16138,right_only
10.1242/jeb.140194,right_only
10.1074/jbc.M506575200,right_only
10.1016/0006-2952(94)90022-1,right_only
10.1016/0005-2760(95)00188-3,right_only
10.1046/j.1525-1594.2000.06608.x,right_only
10.1016/S1096-4959(03)00083-6,right_only
10.1021/ac960218x,right_only
10.1111/j.1748-1716.1992.tb09402.x,right_only
10.1172/jci.insight.124989,right_only
10.1111/j.1474-9728.2004.00097.x,right_only
10.1177/0954411912473398,right_only
10.1021/ic100050r,right_only
10.1016/S0005-2728(97)00074-1,right_only
10.1016/0034-5687(92)90113-B,right_only
10.1016/j.transci.2013.05.014,right_only
10.1016/S0026-0495(99)90041-0,right_only
10.1016/S0009-2797(02)00052-2,right_only
10.1016/j.npep.2004.05.008,right_only
10.1371/journal.pone.0095853,right_only
10.1139/cjpp-2012-0253,right_only
10.1038/s41598-022-08088-1,right_only
10.1016/j.cbpa.2012.09.002,right_only
10.1021/acs.est.6b03233,right_only
10.1128/AEM.72.2.1279-1287.2006,right_only
10.1002/yea.320081210,right_only
10.1080/09593330.2011.642897,right_only
10.1074/jbc.M207229200,right_only
10.2134/jeq2001.301261x,right_only
10.1055/s-0033-1349136,right_only
10.1007/s10646-012-1008-y,right_only
10.1242/jeb.00952,right_only
10.1046/j.1440-1681.2003.03882.x,right_only
10.1123/ijspp.8.4.366,right_only
10.1016/S0300-483X(97)00088-7,right_only
10.1021/ic9000363,right_only
10.1007/s11010-007-9582-7,right_only
10.1016/j.humov.2013.12.004,right_only
10.1002/cphy.c120003,right_only
10.1086/703791,right_only
10.1021/acs.est.6b05782,right_only
10.1523/ENEURO.0008-16.2016,right_only
10.1016/j.ygcen.2013.08.017,right_only
10.1006/abio.1997.2239,right_only
10.1074/jbc.275.18.13315,right_only
10.3389/fpls.2015.00892,right_only
10.1016/j.zool.2018.03.001,right_only
10.1242/jeb.02090,right_only
10.1016/j.jacc.2006.10.082,right_only
10.1016/S0891-5849(01)00828-0,right_only
10.1086/340626,right_only
10.1038/sj.bjp.0704483,right_only
10.1161/01.HYP.34.3.508,right_only
10.1086/529460,right_only
10.1016/j.pmrj.2012.03.011,right_only
10.1080/00140139408963645,right_only
10.1097/PHM.0000000000000935,right_only
10.1111/j.1469-445X.1999.01815.x,right_only
10.1242/jeb.009266,right_only
10.1242/jeb.01234,right_only
10.1007/s10484-009-9114-1,right_only
10.1016/S0735-1097(01)01664-3,right_only
10.1152/ajpregu.2000.279.5.R1634,right_only
10.1099/13500872-140-9-2451,right_only
10.1016/S1095-6433(03)00018-7,right_only
10.1007/s00392-003-0968-6,right_only
10.1016/j.cbpb.2017.11.011,right_only
10.1007/s00360-006-0110-y,right_only
10.1007/s00063-002-1126-z,right_only
10.1590/S0066-782X2010000100012,right_only
10.1152/ajpregu.00653.2011,right_only
10.1002/bit.25938,right_only
10.1093/sleep/24.5.514,right_only
10.1123/ijspp.2019-0292,right_only
10.1086/376428,right_only
10.1016/j.watres.2004.11.018,right_only
10.1242/jeb.00138,right_only
10.3233/JAD-121777,right_only
10.1073/pnas.1222588110,right_only
10.1016/S1095-6433(97)00405-4,right_only
10.1111/jch.13938,right_only
10.1016/j.aquatox.2019.105221,right_only
10.1007/s11120-018-0513-0,right_only
10.1164/rccm.200208-963OC,right_only
10.1002/JLB.4MA0320-343R,right_only
10.1104/pp.108.128124,right_only
10.1006/anbe.1999.1353,right_only
10.1123/pes.2015-0034,right_only
10.1016/j.ecoenv.2017.09.026,right_only
10.1055/s-0035-1565050,right_only
10.1016/S2174-2049(11)70014-9,right_only
10.1161/01.CIR.98.25.2919,right_only
10.1016/S0883-9441(96)90032-5,right_only
10.1177/039139880703001204,right_only
10.1081/CEH-200031982,right_only
10.1113/jphysiol.2010.194241,right_only
10.1002/biof.5520340302,right_only
10.1016/j.cbpa.2011.06.018,right_only
10.1016/S1095-6433(02)00043-0,right_only
10.1016/j.amjcard.2017.12.044,right_only
10.1677/JME-07-0071,right_only
10.1111/j.1365-2826.2012.02383.x,right_only
10.1016/j.freeradbiomed.2016.01.019,right_only
10.1039/d0ra10233d,right_only
10.1016/S0047-6374(02)00078-7,right_only
10.1113/jphysiol.1993.sp019635,right_only
10.1111/j.1095-8649.2009.02388.x,right_only
10.1159/000139529,right_only
10.1006/jsre.2000.5944,right_only
10.1002/hbm.20307,right_only
10.1111/jfb.13652,right_only
10.1007/s11033-020-05610-4,right_only
10.1161/CIRCHEARTFAILURE.114.001435,right_only
10.1007/s00360-018-01201-9,right_only
10.1093/conphys/cou031,right_only
10.1016/j.aquatox.2020.105596,right_only
10.1016/j.mad.2005.02.004,right_only
10.1016/S0008-6363(98)00132-1,right_only
10.1086/692250,right_only
10.1016/S0167-4889(01)00070-2,right_only
10.1136/hrt.72.2.161,right_only
10.1016/j.apmr.2015.03.020,right_only
10.1016/j.jtherbio.2016.03.007,right_only
10.1242/jeb.172130,right_only
10.1371/journal.pone.0172724,right_only
10.1007/s00360-007-0189-9,right_only
10.2478/v10078-011-0026-9,right_only
10.1006/niox.1999.0263,right_only
10.1016/S0008-6363(97)00149-1,right_only
10.1086/511142,right_only
10.1021/tx00021a004,right_only
10.1139/Y02-103,right_only
10.1002/ece3.1789,right_only
10.3389/fspor.2020.516911,right_only
10.1161/01.CIR.94.6.1475,right_only
10.1098/rsos.170467,right_only
10.1038/s41598-020-66476-x,right_only
10.1007/s003950170075,right_only
10.1016/j.jtherbio.2014.02.014,right_only
10.1242/jeb.01313,right_only
10.1242/jeb.01524,right_only
10.1016/j.saa.2015.12.027,right_only
10.1016/j.jinsphys.2005.03.007,right_only
10.1242/jeb.008763,right_only
10.1016/j.aquatox.2021.105796,right_only
10.1177/155005940904000312,right_only
10.1097/00005344-200408000-00014,right_only
10.1002/jmor.10708,right_only
10.1242/jeb.158337,right_only
10.1016/j.cbpa.2014.07.005,right_only
10.1016/j.mri.2004.01.019,right_only
10.1242/jeb.014688,right_only
10.1006/mvre.1999.2152,right_only
10.1111/jfb.14509,right_only
10.1046/j.1472-8206.2001.00012.x,right_only
10.1159/000056158,right_only
10.1007/s10695-011-9497-9,right_only
10.1016/j.envpol.2018.04.007,right_only
10.1007/s00775-003-0489-9,right_only
10.1038/sj.ijo.0801097,right_only
10.1086/657286,right_only
10.1016/j.cbpc.2008.05.006,right_only
10.1097/00024382-200203000-00005,right_only
10.1016/S0166-445X(01)00155-2,right_only
10.1007/s10695-008-9207-4,right_only
10.3390/ijerph18126547,right_only
10.1007/s10695-015-0086-1,right_only
10.1002/ece3.3454,right_only
10.1007/s003920050267,right_only
10.1007/s00392-002-0867-2,right_only
10.1093/cz/zow084,right_only
10.1016/j.jbiomech.2018.05.027,right_only
10.1016/j.ecoenv.2011.09.002,right_only
10.1152/ajpcell.1994.267.4.C969,right_only
10.1097/00005344-199206203-00009,right_only
10.1039/d0fo03456h,right_only
10.1242/jeb.194704,right_only
10.1371/journal.pone.0112280,right_only
10.1016/S0014-2999(01)01216-X,right_only
10.1890/14-0498.1,right_only
10.3390/polym12061372,right_only
10.2527/jas.2013-6780,right_only
10.1046/j.1365-2680.2000.00177.x,right_only
10.1016/j.jtherbio.2018.04.002,right_only
10.1126/scirobotics.abe4088,right_only
10.1007/s00059-003-2478-8,right_only
10.1074/jbc.M113.507285,right_only
10.1016/0300-9572(94)00846-8,right_only
10.1055/s-0035-1555859,right_only
10.1007/s00360-018-1145-6,right_only
10.1089/zeb.2009.0616,right_only
10.1139/y91-114,right_only
10.1073/pnas.1706503114,right_only
10.1016/0168-8278(91)90831-U,right_only
10.1080/02640410600719945,right_only
10.1111/1462-2920.15550,right_only
10.1093/conphys/coaa126,right_only
10.1007/s00421-019-04160-3,right_only
10.1177/1074248418778551,right_only
10.1086/318111,right_only
10.1016/j.physbeh.2017.08.026,right_only
10.1086/430042,right_only
10.1242/jeb.158345,right_only
10.1016/j.cmet.2008.06.003,right_only
10.1086/677219,right_only
10.1016/S0166-445X(03)00157-7,right_only
10.1098/rspb.2008.0743,right_only
10.1242/jeb.089011,right_only
10.1242/jeb.105676,right_only
10.1023/A:1005760706661,right_only
10.1111/j.1558-5646.2011.01498.x,right_only
10.1159/000102984,right_only
10.3390/ijerph18126214,right_only
10.1038/sj.ejcn.1600973,right_only
10.1016/j.jcis.2020.04.056,right_only
10.1242/jeb.01874,right_only
10.1016/j.cbpa.2018.01.015,right_only
10.1088/1361-6579/abea25,right_only
10.1136/bjsports-2018-099093,right_only
10.1111/j.1095-8649.2009.02385.x,right_only
10.1111/j.1600-0838.2008.00828.x,right_only
10.1016/j.scitotenv.2021.152846,right_only
10.1007/s00421-019-04255-x,right_only
10.1016/0014-2999(94)90102-3,right_only
10.1016/j.cbpa.2017.09.002,right_only
10.1242/jeb.161125,right_only
10.1016/j.ecoenv.2004.09.002,right_only
10.1002/chem.200903073,right_only
10.1086/697963,right_only
10.1111/gcb.12452,right_only
10.1242/jeb.033282,right_only
10.1007/s00360-007-0225-9,right_only
10.1016/j.yhbeh.2009.08.008,right_only
10.1371/journal.pone.0195704,right_only
10.1242/jeb.114868,right_only
10.1371/journal.pone.0107877,right_only
10.1098/rspb.2009.0980,right_only
10.1016/S0168-8278(94)80091-X,right_only
10.1016/j.femsec.2005.04.006,right_only
10.2170/jjphysiol.50.543,right_only
10.3329/jhpn.v29i1.7566,right_only
10.1007/s001010100142,right_only
10.1242/jeb.02767,right_only
10.2466/PMS.109.2.563-576,right_only
10.1161/CIRCULATIONAHA.112.090977,right_only
10.1016/j.sjbs.2012.10.003,right_only
10.1155/2017/7960467,right_only
10.1590/0001-3765202120190999,right_only
10.1039/c7cp02581e,right_only
10.1098/rsta.2019.0369,right_only
10.1039/c8dt00848e,right_only
10.1152/ajpregu.00259.2015,right_only
10.1002/jez.384,right_only
10.1152/ajpheart.ajpheart.91438.2007,right_only
10.1007/BF00034775,right_only
10.1038/s41586-019-1418-6,right_only
10.1016/0021-9290(93)90069-Q,right_only
10.1016/j.apergo.2007.03.004,right_only
10.1002/jez.516,right_only
10.2527/jas.2005-315,right_only
10.1016/S0022-0981(00)00319-1,right_only
10.1111/j.1095-8649.2011.03069.x,right_only
10.1021/es00003a024,right_only
10.1016/S0306-4565(00)00023-1,right_only
10.1007/s10695-011-9495-y,right_only
10.1016/S1569-9048(03)00077-6,right_only
10.1046/j.1440-1681.2003.03879.x,right_only
10.3389/fneur.2021.745987,right_only
10.1007/s10695-015-0181-3,right_only
10.1097/00000539-199601000-00005,right_only
10.1242/jcs.107201,right_only
10.1152/ajpheart.2000.279.4.H1982,right_only
10.1007/s10439-012-0613-5,right_only
10.1016/j.marpolbul.2008.04.010,right_only
10.1152/ajpgi.1995.268.6.G949,right_only
10.1093/icb/ics080,right_only
10.3390/polym10090943,right_only
10.1046/j.1440-1681.2002.03751.x,right_only
10.1186/1471-2431-12-193,right_only
10.1016/j.celrep.2021.108690,right_only
10.1016/j.scitotenv.2021.152252,right_only
10.1046/j.1525-1373.2000.22337.x,right_only
10.1007/s11030-021-10232-4,right_only
10.1039/c9em00504h,right_only
10.1086/666970,right_only
10.1016/S1579-2129(06)60334-0,right_only
10.1016/j.prevetmed.2020.105122,right_only
10.2340/16501977-0929,right_only
10.1161/CIRCHEARTFAILURE.121.009195,right_only
10.1016/j.jtherbio.2021.102942,right_only
10.1098/rspb.2005.3280,right_only
10.1093/conphys/coz060,right_only
10.1080/02701367.2018.1512076,right_only
10.1136/oem.2010.057646,right_only
10.1016/j.neuint.2017.04.004,right_only
10.1242/jeb.102814,right_only
10.1152/ajpheart.01082.2003,right_only
10.1007/s00285-016-1048-7,right_only
10.14814/phy2.12211,right_only
10.1016/j.cbpa.2013.12.016,right_only
10.1161/JAHA.120.018349,right_only
10.1080/00140139.2017.1282629,right_only
10.3233/JAD-141527,right_only
10.1139/W07-027,right_only
10.1242/jeb.146928,right_only
10.1103/PhysRevE.90.062701,right_only
10.1113/JP274680,right_only
10.1152/ajpheart.2000.278.5.H1545,right_only
10.1242/jeb.185827,right_only
10.1152/ajpheart.2000.278.5.H1464,right_only
10.1007/s10695-020-00908-3,right_only
10.1016/j.jinsphys.2013.01.012,right_only
10.1242/jeb.002881,right_only
10.1002/etc.537,right_only
10.1023/A:1014412814735,right_only
10.1098/rspb.2011.1006,right_only
10.1002/(SICI)1097-0274(199909)36:3<388::AID-AJIM6>3.0.CO;2-3,right_only
10.1007/s003950170047,right_only
10.1098/rsos.150679,right_only
10.1016/j.marenvres.2021.105392,right_only
10.1073/pnas.2017603118,right_only
10.1093/femsec/fix183,right_only
10.1242/bio.20135538,right_only
10.1016/j.cmet.2020.10.007,right_only
10.1093/cvr/cvq327,right_only
10.1016/j.marenvres.2008.12.010,right_only
10.1038/ismej.2015.157,right_only
10.1007/s11306-014-0768-1,right_only
10.1016/j.ygcen.2019.113295,right_only
10.1111/ele.12433,right_only
10.1086/499982,right_only
10.1016/j.envpol.2016.05.060,right_only
10.1085/jgp.201711795,right_only
10.1242/jeb.013235,right_only
10.1242/jeb.01791,right_only
10.1086/432142,right_only
10.1098/rspb.2009.1545,right_only
10.1007/s004420000451,right_only
10.1038/nm.3092,right_only
10.1074/jbc.M112.412130,right_only
10.1007/s00360-015-0915-7,right_only
10.1086/505998,right_only
10.1093/icb/icq063,right_only
10.1016/j.neuroimage.2018.09.008,right_only
10.1007/s11682-007-9019-7,right_only
10.1152/ajpregu.00076.2009,right_only
10.1002/nbm.741,right_only
10.1074/jbc.M611817200,right_only
10.1097/EJA.0b013e328330e9a0,right_only
10.1002/etc.3827,right_only
10.1016/j.apergo.2019.102968,right_only
10.1152/jn.2001.85.6.2468,right_only
10.1242/jeb.130526,right_only
10.1016/j.physbeh.2011.08.008,right_only
10.1016/j.freeradbiomed.2010.01.036,right_only
10.1016/j.jcis.2016.07.027,right_only
10.1016/j.freeradbiomed.2011.08.022,right_only
10.1111/jfb.12837,right_only
10.1111/j.1095-8649.2011.03017.x,right_only
10.1086/BBLv224n2p79,right_only
10.1016/j.physbeh.2005.02.022,right_only
10.1242/jeb.02625,right_only
10.1097/CCM.0000000000003052,right_only
10.1086/323796,right_only
10.1152/ajpheart.00654.2010,right_only
10.1016/j.gaitpost.2008.10.059,right_only
10.1677/jme.1.01632,right_only
10.1111/psyp.13714,right_only
10.1042/BJ20020432,right_only
10.1007/s002469900355,right_only
10.1079/BJN19950072,right_only
10.1016/j.abb.2004.09.023,right_only
10.1242/jeb.098913,right_only
10.1086/664584,right_only
10.1098/rspb.2009.0080,right_only
10.1086/592057,right_only
10.1093/conphys/coaa098,right_only
10.1016/j.cbpa.2019.110586,right_only
10.1242/jeb.242487,right_only
10.1371/journal.pone.0176038,right_only
10.1086/669265,right_only
10.1111/j.1476-5381.1992.tb13405.x,right_only
10.1016/j.ab.2018.05.017,right_only
10.1016/j.physbeh.2016.11.008,right_only
10.1016/j.redox.2016.10.007,right_only
10.1111/j.1365-2958.2007.05809.x,right_only
10.1111/jfb.12786,right_only
10.1007/s10695-019-00680-z,right_only
10.1016/j.cbpa.2016.04.010,right_only
10.1371/journal.pone.0208688,right_only
10.1016/j.etap.2018.04.023,right_only
10.1016/j.cbpc.2007.01.014,right_only
10.1242/jeb.207522,right_only
10.1111/jfb.14473,right_only
10.1016/j.chemosphere.2019.125369,right_only
10.1016/j.jtherbio.2021.103117,right_only
10.1146/annurev-animal-022513-114231,right_only
10.1016/j.domaniend.2009.08.002,right_only
10.1016/j.cbpb.2005.06.008,right_only
10.1242/jeb.033753,right_only
10.1002/etc.4509,right_only
10.1242/bio.20149167,right_only
10.1111/jfb.12699,right_only
10.1016/j.marenvres.2019.104849,right_only
10.3389/fpls.2020.01302,right_only
10.1016/j.etap.2019.103301,right_only
10.2337/diabetes.51.2007.S171,right_only
10.1016/j.stem.2016.08.008,right_only
10.1097/00003246-199105000-00014,right_only
10.1123/ijspp.8.6.639,right_only
10.1097/00005344-200110000-00003,right_only
10.1111/j.1550-7408.1997.tb05722.x,right_only
10.1055/s-2007-1021053,right_only
10.1111/jfb.12851,right_only
10.1007/s00392-004-0042-z,right_only
10.1242/jeb.02226,right_only
10.1152/ajpheart.1997.273.2.H1032,right_only
10.1007/s004330050095,right_only
10.1007/s10646-008-0256-3,right_only
10.1111/j.1748-1716.1980.tb06587.x,right_only
10.1016/S0014-4835(05)80122-8,right_only
10.1111/j.1748-1716.1961.tb02232.x,right_only
10.1097/JOM.0000000000002199,right_only
10.1038/353748a0,right_only
10.1007/BF02527670,right_only
10.1242/jeb.02010,right_only
10.1161/01.RES.75.4.751,right_only
10.1124/jpet.301.3.930,right_only
10.2478/hukin-2014-0010,right_only
10.1007/BF00428958,right_only
10.1071/RD99039,right_only
10.1097/01.fjc.0000159658.71051.e8,right_only
10.1086/515890,right_only
10.3389/fnhum.2014.00265,right_only
10.1080/10659360500036703,right_only
10.1093/conphys/coz003,right_only
10.1111/jfb.12350,right_only
10.2170/jjphysiol.50.515,right_only
10.1002/cbf.1228,right_only
10.2165/00007256-200535120-00002,right_only
10.1093/cvr/28.9.1360,right_only
10.1016/j.jsams.2007.10.009,right_only
10.1007/s004330050096,right_only
10.1016/j.foodchem.2021.130405,right_only
10.1111/jfb.14287,right_only
10.1123/ijspp.7.2.189,right_only
10.1007/s00442-003-1368-3,right_only
10.1016/0014-4827(60)90031-8,right_only
10.1161/01.RES.85.5.437,right_only
10.3389/fphys.2018.01790,right_only
10.1086/316720,right_only
10.1021/bp030018o,right_only
10.1016/j.cbpa.2008.01.033,right_only
10.1158/0008-5472.CAN-17-3806,right_only
10.1371/journal.pone.0007783,right_only
10.4081/jphia.2015.420,right_only
10.1080/03014460.2017.1355410,right_only
10.1152/jappl.1975.38.1.151,right_only
10.1016/0014-4827(58)90098-3,right_only
10.1016/j.jss.2006.01.015,right_only
10.1016/S0002-8703(97)70221-7,right_only
10.1519/JSC.0000000000002646,right_only
10.1152/japplphysiol.00295.2002,right_only
10.1007/s00421-008-0846-z,right_only
10.1016/0006-2952(95)00112-D,right_only
10.1152/ajpheart.1993.265.3.H934,right_only
10.1016/0093-691X(92)90137-G,right_only
10.1111/j.1462-2920.2007.01254.x,right_only
10.2746/0425164044848046,right_only
10.1371/journal.pone.0107995,right_only
10.3389/fphys.2020.573660,right_only
10.1152/jappl.1980.48.2.232,right_only
10.1093/icb/42.5.1060,right_only
10.1152/jappl.1987.62.2.668,right_only
10.1002/jor.24300,right_only
10.1093/milmed/usx081,right_only
10.5277/ABB-00049-2014-02,right_only
10.1016/j.jtherbio.2022.103206,right_only
10.1242/jeb.02227,right_only
