txt_file,o2_uptake,vo2_units,gas_collection_methods,estimated_vo2,gas_data
s1095-6433(01)00365-8,True,False,False,True,m
chest.107.6.1590,True,False,True,False,y
0026-0495(88)90011-x,True,False,False,False,m
s0749-3797(00)00280-4,True,True,False,True,m
j.apmr.2012.11.005,True,True,True,False,y
s0044-8486(99)00301-4,True,False,False,False,m
j.apmr.2021.07.001,True,True,True,False,y
s0167-8760(00)00085-4,True,True,True,False,y
j.ghir.2007.07.010,True,True,False,False,m
0002-9149(73)90266-x,True,False,False,False,m
j.apmr.2007.07.029,True,False,True,False,y
s0031-9384(97)00441-1,True,False,False,False,m
j.maturitas.2009.12.020,True,False,False,False,m
0021-9290(94)00071-b,True,False,False,True,m
j.jvs.2021.08.082,True,False,False,True,m
j.apmr.2011.10.030,True,False,False,False,m
chest.115.2.371,True,False,True,False,y
0022-510x(95)00320-2,True,True,False,False,m
s0011-393x(05)80277-2,True,True,False,False,m
j.apmr.2020.05.022,True,True,False,False,m
0002-9149(82)90039-x,True,True,False,False,m
j.exger.2019.01.013,True,True,False,True,m
j.ajkd.2015.03.015,True,True,False,True,m
j.cca.2007.09.005,True,True,False,False,m
0034-5687(94)90024-8,True,False,True,False,y
j.jsams.2009.12.001,True,False,True,False,y
j.ijcard.2017.06.050,True,True,False,False,m
s0009-2797(97)00050-1,True,False,False,False,m
j.jpain.2005.11.009,True,True,False,False,m
j.exger.2017.05.002,True,False,False,True,m
j.pbb.2015.10.019,True,True,False,True,m
j.cjca.2019.05.018,True,True,False,True,m
chest.89.2.199,True,False,True,False,y
0002-9343(79)90794-0,True,True,True,False,y
s1095-6433(03)00018-7,True,False,False,False,m
j.physio.2004.03.008,True,False,True,True,y
s0889-1591(03)00077-1,True,False,False,False,m
j.exger.2012.04.002,True,True,True,True,y
j.transproceed.2015.02.022,True,True,True,False,y
0002-9149(94)90091-4,True,True,False,False,m
j.metabol.2005.11.006,True,True,True,True,y
j.apmr.2006.11.014,True,False,True,True,y
j.ijcard.2015.03.177,True,True,True,False,y
j.ypmed.2004.07.006,True,True,True,False,y
j.ijcard.2011.06.098,True,True,False,False,m
j.exger.2018.06.003,True,True,True,False,y
j.physbeh.2009.07.010,True,False,False,False,m
j.ijcard.2016.10.086,True,True,True,True,y
s0031-9422(03)00506-5,True,False,False,False,m
8756-3282(96)00174-3,True,True,True,False,y
chest.107.4.904,True,False,False,True,m
meta.2001.24190,True,False,False,False,m
0002-9149(83)90670-7,True,True,True,False,y
s0002-8703(99)70109-2,True,True,False,False,m
0168-8278(91)90831-u,True,False,False,False,m
j.schres.2017.07.015,True,True,True,True,y
j.cca.2016.06.041,True,True,True,False,y
chest.91.3.328,True,False,True,False,y
s0146-0005(96)80016-4,True,True,False,False,m
j.nut.2004.07.001,True,True,False,True,m
j.diabres.2006.07.028,True,True,False,False,m
0021-9681(84)90005-5,True,True,False,True,m
j.hrthm.2015.01.032,True,True,True,False,y
0168-8227(90)90177-u,True,False,False,False,m
j.bbi.2008.09.013,True,True,True,False,y
chest.97.2.276,True,True,False,False,m
chest.127.3.1023,True,False,False,False,m
0002-9149(93)91060-u,True,True,False,True,m
s0002-8703(99)70114-6,True,True,False,False,m
j.jpeds.2019.09.076,True,True,False,True,m
chest.89.5.641,True,True,False,False,m
j.exger.2010.06.004,True,True,False,False,m
0034-5687(94)90033-7,True,True,True,False,y
s0895-4356(99)00046-3,True,False,False,True,m
j.physbeh.2015.12.021,True,True,True,False,y
j.apmr.2008.08.219,True,True,True,False,y
0026-0495(90)90313-2,True,True,True,False,y
meta.2001.26745,True,False,False,False,m
j.cardfail.2006.08.215,True,True,False,False,m
j.ijcard.2016.10.087,True,True,True,True,y
s1001-0742(12)60219-8,True,False,False,False,m
j.physio.2014.11.002,True,False,False,False,m
0002-9149(94)90345-x,True,False,False,False,m
0967-0637(93)90067-d,True,False,False,False,m
s0378-3820(02)00098-x,True,False,False,False,m
j.jtherbio.2020.102734,True,True,True,True,y
j.psychsport.2016.08.013,True,True,False,True,m
j.jsams.2013.07.007,True,True,False,False,m
j.nut.2012.01.021,True,True,False,True,m
chest.90.3.411,True,False,True,False,y
j.ijcard.2006.10.016,True,True,False,False,m
chest.105.6.1693,True,True,True,False,y
0002-8703(85)90548-4,True,True,False,True,m
j.nut.2018.06.005,True,False,False,False,m
j.bcmd.2009.08.003,True,False,False,False,m
j.apmr.2018.02.002,True,True,True,False,y
j.ijcard.2011.08.025,True,True,False,True,m
s1469-0292(02)00041-9,True,True,False,False,m
0002-9343(84)90105-0,True,False,False,True,m
s0002-9149(97)00062-3,True,True,True,True,y
j.amjcard.2007.11.033,True,True,False,False,m
s0003-9993(96)90104-5,True,False,False,False,m
s0002-9149(98)00843-1,True,True,True,False,y
s0140-6736(86)90354-5,True,False,False,False,m
j.scitotenv.2020.140334,True,False,False,True,m
0531-5565(87)90030-1,True,True,False,True,m
s1095-6433(97)00412-1,True,False,False,False,m
j.aquaculture.2017.11.041,True,False,False,True,m
s0302-4598(98)00112-3,True,False,False,False,m
j.nutres.2003.11.015,True,True,False,False,m
j.ridd.2014.10.002,True,True,False,False,m
chest.09-2824,True,True,True,False,y
chest.104.6.1748,True,True,True,False,y
0002-9149(84)90696-9,True,True,False,False,m
0002-9149(89)90332-9,True,False,False,False,m
j.physbeh.2015.07.038,True,True,True,False,y
s0002-8703(96)90391-9,True,True,True,False,y
j.ijcard.2016.06.149,True,True,False,False,m
s1054-139x(02)00348-8,True,True,False,True,m
j.exger.2010.03.009,True,True,True,False,y
0002-9149(82)90504-5,True,False,False,True,m
chest.121.5.1572,True,True,True,False,y
j.clinbiomech.2004.01.001,True,False,True,False,y
j.appet.2006.08.064,True,True,True,False,y
s0967-0637(00)00102-3,True,False,False,True,m
j.metabol.2007.10.013,True,True,False,False,m
chest.116.5.1200,True,False,True,False,y
0034-5687(95)00082-8,True,False,True,False,y
j.physbeh.2018.02.045,True,True,True,True,y
0167-5273(95)02428-y,True,True,False,False,m
chest.102.1.169,True,True,True,False,y
0002-9149(94)90011-6,True,True,True,True,y
chest.09-1437,True,False,True,False,y
j.jada.2008.07.014,True,True,False,True,m
j.jbiomech.2021.110621,True,False,False,False,m
0002-8703(82)90147-8,False,False,False,False,n
j.ctim.2018.11.015,True,False,True,False,y
0953-9859-1.3.147,True,True,True,False,y
0002-9149(85)90792-1,True,True,True,False,y
j.apmr.2017.02.004,True,True,False,True,m
s0002-9149(98)00123-4,True,True,False,True,m
0021-9290(90)90041-z,True,False,False,True,m
j.physbeh.2016.01.028,True,True,False,False,m
j.apmr.2006.12.006,True,True,False,False,m
j.appet.2011.05.304,True,False,True,True,y
j.concog.2007.03.009,True,False,False,False,m
j.gaitpost.2018.11.023,True,False,False,False,m
j.hrtlng.2011.01.005,True,True,False,True,m
s0306-4565(01)00045-6,True,False,False,False,m
s0002-8703(97)70221-7,True,False,False,False,m
s1440-2440(99)80005-x,True,False,False,False,m
s0014-2999(01)01216-x,True,False,False,False,m
hj.1998.v136.89731,True,True,True,False,y
j.apmr.2013.01.031,True,False,False,True,m
s0002-9149(96)00830-2,True,True,False,False,m
s0002-9149(98)00173-8,True,True,False,False,m
s0022-3476(96)70067-7,True,True,False,False,m
j.metabol.2012.12.009,True,True,False,False,m
j.physbeh.2021.113569,True,False,False,True,m
j.apmr.2013.11.019,True,True,True,False,y
j.physbeh.2019.02.029,True,True,False,True,m
j.apmr.2015.04.023,True,False,False,True,m
j.metabol.2012.02.009,True,True,False,False,m
0034-5687(82)90115-3,True,False,True,False,y
j.physbeh.2021.113596,True,True,False,False,m
chest.103.4.1135,True,True,True,True,y
j.tvjl.2004.01.024,True,True,True,True,y
s0022-0728(01)00711-2,True,False,False,False,m
s0009-9120(03)00039-0,True,True,False,False,m
chest.10-0120,True,False,True,False,y
s0003-9993(96)90222-1,True,True,True,False,y
j.maturitas.2011.03.017,True,True,False,False,m
j.apmr.2003.03.006,True,True,True,False,y
j.ergon.2007.06.001,True,True,True,False,y
j.amepre.2011.07.007,True,True,False,True,m
0002-9149(72)90122-1,True,False,False,False,m
j.jtherbio.2011.03.013,True,True,False,False,m
s0034-5687(00)00098-0,True,False,False,False,m
chest.114.5.1289,True,False,False,False,m
0002-8703(84)90758-0,True,False,False,True,m
j.ypmed.2004.10.008,True,True,False,False,m
j.ahj.2007.07.003,True,True,True,False,y
s1440-2440(01)80029-3,True,False,False,False,m
j.metabol.2005.06.020,True,False,False,False,m
s0891-5849(01)00631-1,True,False,False,False,m
0002-8703(74)90496-7,True,False,False,True,m
j.ijcard.2015.03.313,True,True,False,False,m
0002-9149(67)90078-1,True,True,False,True,m
0002-9149(89)90460-8,True,True,False,True,m
s0003-9993(03)00376-9,True,True,False,True,m
s0026-0495(98)90057-9,True,False,True,False,y
s0002-9149(98)00979-5,True,True,True,True,y
s0014-2999(02)01645-x,True,False,False,False,m
s0031-9384(00)00280-8,True,False,False,False,m
s0022-3476(05)82196-1,True,False,False,False,m
chest.106.2.366,True,True,True,True,y
chest.110.3.693,True,True,True,False,y
s0167-2738(03)00099-7,True,False,False,False,m
s0167-5273(01)00562-9,True,True,False,True,m
s0002-9149(97)00158-6,True,True,False,False,m
0169-328x(92)90009-z,True,False,False,False,m
s0002-9149(01)02306-2,True,True,False,False,m
j.nmd.2014.03.001,True,False,False,False,m
0003-4975(95)00701-l,True,True,False,False,m
0002-9149(91)90496-8,True,True,True,False,y
s0002-9149(96)00155-5,False,False,False,False,n
0034-5687(73)90092-3,True,False,True,False,y
j.ahj.2010.12.012,True,True,True,False,y
s0891-5849(99)00038-6,True,False,False,False,m
0002-8703(91)90009-7,True,True,True,True,y
j.cardfail.2004.10.001,True,True,True,False,y
j.physio.2004.08.009,True,True,True,True,y
s0166-445x(99)00021-1,True,False,False,True,m
j.exger.2022.111826,True,True,True,False,y
j.cjca.2013.04.022,True,True,True,False,y
s0002-9149(00)01488-0,True,True,True,True,y
s0002-9149(99)80693-6,True,True,True,True,y
j.ijcard.2003.07.021,True,True,False,False,m
0300-9629(94)90255-0,True,False,False,False,m
0002-9149(83)90201-1,True,True,True,False,y
s0002-9149(96)00785-0,True,True,True,False,y
j.cryobiol.2016.11.004,True,True,False,True,m
j.physbeh.2016.04.018,True,True,False,False,m
j.jtherbio.2020.102746,True,True,False,False,m
j.maturitas.2019.02.001,True,True,False,False,m
0002-8703(92)90753-i,True,False,False,True,m
0002-9149(93)90194-h,True,True,True,False,y
0002-9149(89)90838-2,True,True,False,False,m
0002-8703(84)90544-1,True,False,False,False,m
j.apmr.2005.03.018,True,True,True,True,y
pmed.1998.0385,True,False,False,False,m
s0095-4543(05)70005-1,True,True,False,True,m
s0002-9149(99)80721-8,True,False,True,False,y
j.clinbiomech.2008.07.002,True,True,True,True,y
s1440-2440(01)80053-0,True,True,False,True,m
s0034-5687(99)00012-2,True,False,False,False,m
j.neulet.2014.02.011,True,True,False,False,m
j.jsams.2013.04.015,True,True,True,True,y
chest.107.2.311,True,False,False,False,m
0026-0495(91)90012-l,True,True,True,False,y
j.jsams.2017.02.011,True,True,True,False,y
j.burns.2021.05.004,True,True,True,True,y
j.jsams.2015.01.013,True,False,False,True,m
0002-9149(79)90368-0,True,False,False,False,m
j.apmr.2020.12.011,True,True,False,False,m
j.amjcard.2005.12.057,True,False,True,True,y
j.nutres.2004.10.011,True,False,True,False,y
j.healun.2007.04.013,True,True,False,False,m
0002-9149(92)90741-g,True,False,False,False,m
j.amjcard.2010.03.039,True,False,False,False,m
0167-8760(95)00026-o,True,False,False,False,m
s0742-8413(96)00131-4,True,False,False,True,m
s0002-9149(84)80093-4,True,False,False,False,m
0891-5849(96)00047-0,True,False,False,False,m
j.ijcard.2006.07.032,True,True,True,False,y
j.jsams.2008.12.626,True,True,False,True,m
s0003-6870(99)00036-8,True,False,True,True,y
j.cryobiol.2015.04.005,True,True,False,True,m
j.jsams.2016.11.023,True,False,True,False,y
j.healun.2007.09.026,True,False,False,False,m
j.metabol.2009.04.015,True,False,True,False,y
j.mehy.2019.01.013,True,False,False,False,m
j.healun.2007.09.032,True,True,False,False,m
chest.124.2.580,True,True,True,False,y
j.jsams.2013.05.012,True,True,False,True,m
chest.125.3.1019,True,True,True,False,y
0002-9149(92)90704-3,True,True,True,False,y
0002-9149(87)90620-5,True,True,False,False,m
j.arbr.2020.09.011,True,True,False,False,m
j.atmosenv.2012.09.063,True,True,False,True,m
j.ijcard.2014.04.102,True,True,False,False,m
j.ijcard.2007.02.053,True,True,True,False,y
s0022-3476(97)70155-0,True,True,True,False,y
j.aquaculture.2006.10.022,True,False,False,True,m
j.neuroscience.2011.08.007,True,False,False,False,m
j.appet.2013.09.009,True,True,True,False,y
j.healun.2005.06.002,True,True,True,False,y
s0015-0282(02)04850-1,True,True,True,True,y
0034-5687(76)90090-6,True,False,False,False,m
j.metabol.2013.08.011,True,True,False,False,m
0300-9629(93)90513-4,True,False,True,False,y
s0009-8981(01)00804-x,True,True,False,False,m
0169-8141(94)00040-a,True,False,False,True,m
j.ahj.2005.08.018,True,True,True,False,y
j.aquaculture.2012.01.020,True,False,False,True,m
0043-1354(91)90161-i,True,False,False,False,m
j.jprot.2015.03.028,True,True,False,False,m
j.amjcard.2015.03.016,True,True,True,False,y
0024-3205(86)90284-5,True,False,False,False,m
s0033-0620(98)80056-x,True,False,False,False,m
j.apmr.2004.04.022,True,True,True,False,y
s0380-1330(04)70330-5,True,False,False,True,m
0002-9149(72)90411-0,True,False,False,False,m
j.jsams.2009.11.004,True,True,True,False,y
j.jsams.2017.07.022,True,False,True,True,y
0306-4565(93)90100-8,True,False,True,False,y
j.ajkd.2013.05.016,True,True,True,True,y
j.neures.2008.03.012,True,True,True,False,y
chest.105.4.1061,True,False,False,False,m
s0924-977x(02)00177-3,True,False,True,False,y
s0002-9149(98)00918-7,True,False,False,False,m
0002-9149(94)90340-9,True,False,False,True,m
j.ijcard.2006.04.091,True,True,True,False,y
s0169-8141(96)00057-1,True,True,False,False,m
0002-8703(91)91009-c,True,True,False,False,m
j.jsams.2007.04.004,True,True,True,False,y
0022-3468(95)90498-0,True,False,False,False,m
s0002-9149(02)02714-5,True,False,False,False,m
s0006-2952(97)00575-3,True,False,False,False,m
j.jtherbio.2016.08.005,True,True,True,True,y
s0742-8413(97)00060-1,True,False,False,False,m
0891-5849(95)00027-u,True,False,False,False,m
s0002-8703(96)90521-9,True,False,False,False,m
chest.111.3.590,True,True,False,False,m
j.apmr.2007.04.004,True,True,False,False,m
0026-0495(82)90165-2,True,True,False,False,m
mr.2000.4417,True,True,False,False,m
0026-0495(94)90263-1,True,True,True,False,y
j.jsams.2006.06.019,True,True,False,False,m
chest.110.3.685,True,True,True,False,y
s0003-9993(97)90230-6,True,True,False,False,m
s0737-0806(00)70266-8,True,True,False,False,m
s0021-9290(02)00428-1,True,True,False,False,m
j.cardfail.2006.12.005,True,True,True,False,y
s1440-2440(98)80011-x,True,True,False,False,m
j.apmr.2011.08.046,True,True,False,False,m
j.exger.2013.01.007,True,True,True,False,y
chest.101.3.674,True,False,False,False,m
j.gaitpost.2007.01.006,True,True,True,True,y
0002-9149(89)90747-9,True,True,True,False,y
chest.128.3.1782,True,True,True,False,y
j.physbeh.2016.08.015,True,True,False,True,m
j.gaitpost.2010.04.016,True,False,True,False,y
chest.123.6.1794,True,False,True,True,y
j.amepre.2011.07.011,True,True,False,False,m
j.amepre.2011.07.005,True,True,False,True,m
0002-8703(94)90499-5,True,True,False,False,m
j.apmr.2003.03.004,True,True,False,False,m
0002-9149(87)91116-7,True,True,True,False,y
chest.128.4.2563,True,True,True,True,y
s0002-8703(97)80010-5,True,True,False,True,m
chest.128.3.1225,True,False,True,False,y
s0167-5273(02)00013-x,True,True,True,False,y
j.jsams.2018.01.013,True,True,False,True,m
chest.06-1366,True,True,False,False,m
mhl.2002.126106,True,True,False,False,m
s0166-4328(05)80033-6,True,False,False,False,m
j.apmr.2018.11.013,True,True,False,False,m
j.healun.2006.02.011,True,True,True,False,y
j.jsams.2016.05.002,True,True,False,True,m
s0022-3476(00)70096-5,True,False,True,False,y
j.jtherbio.2019.02.012,True,True,False,False,m
j.bbi.2011.02.014,True,True,False,True,m
j.jsams.2021.05.002,True,True,False,True,m
0002-9149(72)90124-5,True,False,True,False,y
j.ergon.2008.05.002,True,True,True,False,y
0002-9149(84)90031-6,True,True,False,False,m
chest.123.6.1810,True,False,True,False,y
j.gaitpost.2013.01.029,True,False,False,False,m
j.neulet.2005.09.076,True,True,False,False,m
j.atherosclerosis.2008.09.004,True,True,True,False,y
apmr.2001.24305,True,True,False,False,m
j.gaitpost.2019.03.028,True,True,False,False,m
0026-0495(90)90257-d,True,True,False,False,m
s0002-8703(99)70174-2,True,True,False,False,m
s1071-9164(99)91334-9,True,True,False,True,m
j.ijcard.2004.05.020,True,True,True,True,y
0002-8703(91)90953-f,True,False,False,False,m
j.ghir.2010.09.002,True,False,True,False,y
j.jsams.2018.08.010,True,False,True,False,y
s0002-9149(98)00873-x,True,False,False,False,m
0002-8703(73)90502-4,True,True,False,True,m
0026-0495(94)90197-x,True,True,True,False,y
j.amjcard.2009.02.013,True,True,True,False,y
apmr.2001.26076,True,True,True,False,y
j.jsams.2007.01.008,True,True,True,False,y
0026-0495(84)90249-x,True,True,False,False,m
s0040-6031(97)00423-1,True,False,False,True,m
s0026-0495(99)90251-2,True,False,True,True,y
apmr.2000.17810,True,True,False,False,m
s0026-0495(99)90108-7,True,True,False,False,m
s0002-9149(99)80431-7,True,True,False,False,m
0888-6296(90)90449-p,True,True,True,False,y
apmr.2001.26066,True,False,False,False,m
j.jbiomech.2014.04.012,True,True,True,False,y
meta.2001.27214,True,False,False,False,m
0002-9149(73)90292-0,True,False,False,False,m
s0002-9149(98)00573-6,True,False,True,False,y
j.ahj.2003.09.007,True,True,True,False,y
chest.103.3.800,True,False,True,False,y
j.jtherbio.2021.102922,True,True,False,False,m
chest.102.1.147,True,True,True,True,y
0002-9149(82)91250-4,True,False,False,False,m
0167-5273(94)90243-7,True,True,False,False,m
j.apmr.2016.01.026,True,True,False,False,m
0306-4565(93)90050-4,True,False,True,False,y
j.amjcard.2008.10.036,True,True,True,False,y
j.apmr.2003.08.112,True,True,False,False,m
j.compbiomed.2016.10.018,True,True,False,True,m
s0002-9149(97)00141-0,True,True,False,False,m
s0967-0637(99)00103-x,True,False,False,True,m
apmr.2002.30624,True,True,True,False,y
jmcc.1999.0938,True,False,False,False,m
s0899-9007(97)00387-0,True,True,False,False,m
s0140-6736(84)90301-5,True,True,False,False,m
0014-2999(91)90673-e,True,False,False,False,m
j.exger.2021.111556,True,True,False,False,m
