doi_suffix,mc_db,mc_db_text
journal.pone.0266012,False,False
sms.12409,False,False
a-1487-6628,False,False
j.ijcard.2005.07.012,False,False
bjsm.35.6.431,False,False
j.cortex.2017.01.002,False,False
000196647,"['mixing  chamber', 'mixing chamber', 'mixing-chamber']","['0.4 5.210.2 7.4210.02 25.011.7 values are means 1 se. on a breath-by-breath basis. v | was obtained by integrating the flow  measured by a no. 4 flcisch pneumotachometer. vi; was evaluated  as average values every 10 s. samples of expired gas from a MIXING  CHAMBER were analyzed every 10 s for v0, and carbon dioxide pro\xad duction (vco,). the vet was primarily determined as the v0, level  at which vco, began to increase with an inflection (v-slopc method)  [10. ii], arterial blood was sampled anaerobically from ', 'actate and  v0:. however, we adopted the same method as that  reported by sue et al. [ 11 ], who revealed the usefulness of  vet in copd. second, the measurements of v0, and vco, were ob\xad tained every 10 s by analyzing samples of expired gas  from a MIXING CHAMBER. davis et al. [18] reported that at  from expired gas analysis using the MIXING-CHAMBER  method, in which ventilatory parameters were made eve\xad ry 15 s. approximated at from the measurement of blood  lactate levels. although the breath-by-breath method may  provide finer resolution than the MIXING CHAMBER meth\xad od, our data of ventilatory variables every 10 s are reason\xad ably sufficient to detect vet. in the present study, we could find a difference in exer\xad cise performance between the vet(-) and vet(+)  groups. there are several plausible factors t', 'actate and  v0:. however, we adopted the same method as that  reported by sue et al. [ 11 ], who revealed the usefulness of  vet in copd. second, the measurements of v0, and vco, were ob\xad tained every 10 s by analyzing samples of expired gas  from a MIXING CHAMBER. davis et al. [18] reported that at  from expired gas analysis using the MIXING-CHAMBER  method, in which ventilatory parameters were made eve\xad ry 15 s. approximated at from the measurement of blood  lactate levels. although the breath-by-breath method may  provide finer resolution than the MIXING CHAMBER meth\xad od, our data of ventilat', '1 ], who revealed the usefulness of  vet in copd. second, the measurements of v0, and vco, were ob\xad tained every 10 s by analyzing samples of expired gas  from a MIXING CHAMBER. davis et al. [18] reported that at  from expired gas analysis using the MIXING-CHAMBER  method, in which ventilatory parameters were made eve\xad ry 15 s. approximated at from the measurement of blood  lactate levels. although the breath-by-breath method may  provide finer resolution than the MIXING CHAMBER meth\xad od, our data of ventilatory variables every 10 s are reason\xad ably sufficient to detect vet. in the present study, we could find a difference in exer\xad cise performance between the vet(-) and vet(+)  groups. there are several plausible factors t']"
s41366-021-00963-7,False,False
jsc.0b013e3182a1fe28,False,False
j.resp.2014.08.007,False,False
00005768-200010000-00019,False,False
1754337120919609,"['mixing chamber', 'douglas  bag', 'douglas bag']","['uence of body mass on maximal oxygen  uptake: effect of sample size. european journal of applied physiology. 2001; 84: 201-5. 13. ainegren m, jensen k and rosdahl h. breathing resistance in automated metabolic  systems is high in comparison with the DOUGLAS BAG method and previous recommendations.  j sports eng tech. 2017. 14. åstrand po and rodahl k. textbook of work physiology. textbook of work  physiology. 3 ed.: mcgraw-hill book company, 1986, p. 299-304. 15. 353-8. 16. gore cj. physiological tests for', ', rh and ρ were 990 ± 26 hpa, 18.8 ± 1.0° c, 45 ± 12% and 1.18 ± 0.03 kg/ m3 during the experiments with the athletes. heart rate (hr) (polar electro oy, esbo, finland) and ∆p were recorded during the last minute of each submaximal workload, while a DOUGLAS BAG was filled with expired air. during the maximal test, hr, ∆p and DOUGLAS BAGs were sampled throughout the test (filling time per bag 30-40 s). directly after each submaximal workload and the maximal test, the for subjects rated their perceived exert', 'sen s and johansen l. a metabolic cart for measurement of oxygen  uptake during human exercise using inspiratory flow rate. european journal of applied  physiology. 2002; 87: 202-6. 8. andersson f, skoglund p, viktorsson j and ainegren m. a portable DOUGLAS BAG system.  in: linnamo v, lindinger s and smith g, (eds.). 3rd international congress on science and  nordic skiing - icsns 2015. vuokatti, finland: university of jyväskyla university of salzburg, 2015, p. 59. 9. groot dg, schreurs wa and ingen schena', 'u vgj. a portable lighweight DOUGLAS BAG  instrument for use during various types of exercise. int j sports med. 1983; 4: 132-4. 10. daniels j. portable respiratory gas collection equipment. j appl physiol. 1971; 31: 164- 7. 11. beltrami fg, froyd c, mamen a and noakes td. the validity of ', 's) temperature, pressure and water vapor saturation conditions, respectively. setup for metabolic measurements two different hardware setups were used to achieve experimental conditions with low res (lowres) and high res (highres). for the lowres, a DOUGLAS BAG system described in an earlier paper 13 was used. this system was found to have approximately half the res of three http://mc.manuscriptcentral.com/(site) 8\n\x0cpage 9 of 26 journal name 123456789 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 2', 'plied physiology.  2012; 112: 2785-815. 2. douglas cg. a method for determining the total respiratory exchange in man. journal of  inspiratory physiology. 1911: 17-8. 3. shephard rj. open-circuit respirometry: a brief historical review of the use of DOUGLAS  BAGs and chemical analyzers. eur j appl physiol. 2017; 117: 381-7. 4. macfarlane dj and wong p. validity, reliability and stability of the portable cortex  metamax 3b gas analysis system. eur j appl physiol. 2012; 112: 2539-47. 5. rosdahl h, gullstrand l, salier-eriksson j, johansson p and schantz p. evaluation of the  oxycon mobile metabolic system against the DOUGLAS BAG method. eur j appl physiol. 2010;  109: 159-71. 6. rosdahl h, lindberg t, edin f and nilsson j. the moxus modular metabolic system  evaluated with two sensors for ventilation against the DOUGLAS BAG method. eur j appl  physiol. 2013; 113: 1353-67. 7', 'ons, it seems unlikely that there are any significant effects on oxygen cost and energy expenditure due to res in the hardware of por present day automatic metabolic systems. however, with the increased use of automated metabolic systems, instead of DOUGLAS BAG systems with much lower res 13, and longer hoses for the distribution of inhaled and exhaled air to the measurement system’s sensors, experiments investigating the influence of res on elite athletes’ ventilation and aerobic eerrevie 𝑉𝑂2 𝑚𝑎𝑥 energy e', 'three commonly used automated metabolic systems and the results showed that the res was much higher than in previous recommendations. significant differences were found between the systems and their individual breathing valves, hoses, flowmeters and MIXING CHAMBERs that were included as parts. interestingly, the lowest resistance was found with a custom made DOUGLAS BAG system, which had about half the resistance of the automatic metabolic systems. another interesting observation is that δp for two of the tested breathing valves was found to be higher than in the information on the manufacturer’s website (hans rudo', 'ation capacity, the high resistance against breathing, which has previously been estimated in modern stationary metabolic systems, would not affect the measurement of when 𝑉𝑂2 compared to the minor breathing resistance that exists in the traditional DOUGLAS BAG method. results showed that the measured variables, la, hr and rer were unchanged between 𝑉𝑂2 http://mc.manuscriptcentral.com/(site) 14\n\x0cpage 15 of 26 journal name 123456789 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 ', ' current atps and btps conditions, respectively, while the and were calculated according to stpd conditions. due to the volume of co2 produced not being the same as the o2 consumed, except when rer is 1.00, and are not exactly the same 31. since the DOUGLAS BAG method measures 𝑉𝐸 𝑉𝐼 𝑉𝑂2 𝑉𝐸 𝑉𝐸 𝑉𝑂2 𝑚𝑎𝑥 𝑉𝐼 𝑉𝐼\n 𝑉𝐸 the athlete’s only, to calculate resi, was calculated using eq. (3), which is known as the haldane transformation: http://mc.manuscriptcentral.com/(site) 12\n\x0cpage 13 of 26 123456789 10 11 12 13 14 15', 'e highres test condition, the calculated cost for breathing through the hardware is less than 1.5% of the measured energy expenditure and oxygen uptake. this should be less than any day-to-day variation measured with metabolic systems, including the DOUGLAS BAG method. even though the difference in hardware resistance between lowres and highres is both large, valid and representative for today’s metabolic systems, the calculated energy cost appears to be too small, and therefore would not be expected to ha', 'ange of res to study the influence of resistance to breathing. the validity of the mechanical lung simulator was also checked using both lowres and highres setups and the same as mentioned above. after sampling a number of 43 vt (129 l) into a 130 l DOUGLAS BAG, it was emptied in a water-sealed spirometer (custom made and enlarged copies of a collins-tissot). this showed that the volume from the mechanical lung simulator was like the volume determined in the spirometer: 128.1 + 1.5 l (p > 0.05), coefficien', 'rtment of sport  science and clinical biomechanics, muscle physiology and biomechanics rosdahl, hans; the swedish school of sport and health sciences,  sweden, sport and health sciences rp keywords: automated metabolic systems, breathing resistance, DOUGLAS BAG system, oxygen uptake, ventilation, pulmonary gas fractions eerer vi the aim of the present study was to investigate the effects on pulmonary  ventilation and oxygen uptake (v o_2) in athletes with a very high  maximal oxygen uptake (v o_2 max) and ', 'stance to breathing (res) that is attributable to the metabolic system’s hardware. effects on pulmonary ventilation would be expected due to increased airway resistance caused by the dimensions of pforeer the hoses, breathing valves, flowmeters, and MIXING CHAMBERs13. to minimize res when using a DOUGLAS BAG system, it has been recommended that the hose should be 30 mm or greater in internal diameter (id), but without stating the hose’s r maximum length 14. saltin and åstrand 15 noted that in a DOUGLAS BAG system with a hose id of 35 mm and length of 0.', 't of variation = 1.14%. the laboratory air pressure (p), temperature (t), relative humidity (rh) and density (ρ) were 983 hpa, 22.5° c, 38% and 1.16 kg/m3 during the f measurements with the mechanical lung simulator. oreer the DOUGLAS BAG’s content of expired gas fractions was measured using o2 and co2 gas p analyzers (skiers: aei technologies inc., pittsburg, usa; rowers: vacumed gold edition, ventura, usa and amis sport, innovision a/s, odense, denmark), while the bag’s gas volume ', 't on the rowers. declaration of conflicting interests the author(s) declared no potential conflicts of interest with respect to the research, authorship, and/or publication of this article http://mc.manuscriptcentral.com/(site) 19 system sensors and MIXING CHAMBERs. conclusion eerrevie 𝑉𝑂2𝑉𝑂2 𝑚𝑎𝑥, 𝑉𝐸\n\x0c1 23456789 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 journal name page 20 of 26 funding the author(s', 'en) to distribute the expired air, either to the ambient surroundings or for collection to bags (130 l, pu coated fabric, c. fritze consulting, svedala, sweden). the highres experiments were carried out using components (and resistance) added to the DOUGLAS BAG system described above. the standard setup was supplemented with the same type of hose on the inspiratory side and a valve mounted on the outer end of the hose. this extra valve was a two-way t-shape breathing valve (2700, hans rudolph inc., for sha', 'of volume and gas fractions 2, 3. since w the 1960s, automated metabolic systems that aim to facilitate practical measurements and the presentation of data in real time have been introduced to the commercial market. these systems are either based on MIXING CHAMBER, breath-by-breath or hybrid methodology (through micro-sampling into a miniature MIXING CHAMBER) and are available both as stationary systems for the laboratory and portable systems for measurements in the field 1, 4-7. custom-designed portable DOUGLAS BAG systems have also been built for measurements in the field 8-10. http://mc.manuscriptcentral.com/(site) 2\n\x0cpage 3 of 26 journal name 123456789 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 4', ' very high workloads, thus affecting the expired gas fractions, but not the submaximal and performance in a laboratory 𝑉𝐸 𝑉𝑂2𝑉𝑂2 𝑚𝑎𝑥, setting at sea level. keywords forp oxygen uptake, ventilation e automated metabolic systems, breathing resistance, DOUGLAS BAG system, oxygen saturation, introduction er indirect calorimetry is a method that determines whole body metabolic rate via the r measurement of pulmonary gas exchange 1. the golden standard for indirect calorimetry is still considered to be the dougl']"
