done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,outlier_terms,outlier_text,outlier_function,outlier_limit,Notes
FALSE,jcj.63.255,,,,,,,,,"[[' cough'], [' swallow', ' swallow']]","[' 89: 2498 – 2502\n\n24. chua tp, lalloo ug, worsdell my, kharitonov s, chung kf, coats\najs: airway and cough responsiveness and exhaled nitric oxide in\nnon-smoking patients with stable chronic heart failure. ', ' the\nrecord  obtained  from  a  patient  with  chf  shows  a  spiky\nelevation of no concentration at swallowing and a retro-\ngrade  mixture  of  nasal  no  was  suspected.  the  record\nobtained  from  a  norm', 'ntrol subject. the record of the patient shows a spiky elevation of no concentration (arrow) when he swallowed saliva, the value of\nwhich was deleted from the average value. both the resting no concentration ']",,NA,
FALSE,j.rmed.2009.01.010,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpheart.00951.2004,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-002-0627-z,,,,,,,,,FALSE,FALSE,,,
FALSE,s0031-9422_._98_._00540-8,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000003227,,,,,,,,,FALSE,FALSE,,,
FALSE,fspor.2020.00065,,,,,,,,,FALSE,FALSE,,,
FALSE,fspor.2019.00070,,,,,,,,,FALSE,FALSE,,,
FALSE,ep086752,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2007-971928,,,,,,,,,FALSE,FALSE,,,
FALSE,s40798-021-00403-w,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2016-0240,,,,,,,,,FALSE,FALSE,,,
FALSE,j.pbb.2015.10.019,,,,,,,,,,,,,
FALSE,copd.s167369,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpendo.00376.2015,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2019.00810,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.01070.2010,,,,,,,,,"[[' errant'], [' local mean']]","['al muscle (33).\n\nthe breath-by-breath v˙ o2 data from each test were initially exam-\nined to exclude errant breaths, and those values lying ⬎4 sds from\nthe local mean were removed. the breath-by-breath data were subse-\nquently linearly interpolated to provide second']",,±4 SD,
FALSE,peerj.1144,,,,,,,,,FALSE,FALSE,,,
FALSE,s-1999-8827,,,,,,,,,FALSE,FALSE,,,
FALSE,bjsm.2006.033399,,,,,,,,,FALSE,FALSE,,,
FALSE,j.physbeh.2015.07.003,,,,,,,,,FALSE,FALSE,,,
FALSE,s00484-019-01791-1,,,,,,,,,FALSE,FALSE,,,
FALSE,jp273871,,,,,,,,,FALSE,FALSE,,,
FALSE,geronj_._47.4.b137,,,,,,,,,FALSE,FALSE,,,
FALSE,j.apmr.2005.07.310,,,,,,,,,FALSE,FALSE,,,
FALSE,s00221-019-05669-x,,,,,,,,,FALSE,FALSE,,,
FALSE,01.cir.74.2.350,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0000000000001923,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-014-2861-6,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0139801,,,,,,,,,FALSE,FALSE,,,
FALSE,jrrd.2011.03.0063,,,,,,,,,FALSE,FALSE,,,
FALSE,978-3-319-38810-6_34,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.106.4.1002,,,,,,,,,FALSE,FALSE,,,
FALSE,vetrec.165.1.22,,,,,,,,,FALSE,FALSE,,,
FALSE,bjsm.2004.014464,,,,,,,,,FALSE,FALSE,,,
FALSE,hr.2014.146,,,,,,,,,FALSE,FALSE,,,
FALSE,ejcn.2010.196,,,,,,,,,FALSE,FALSE,,,
FALSE,s10103-018-2473-1,,,,,,,,,FALSE,FALSE,,,
FALSE,j.1651-2227.2001.tb00249.x,,,,,,,,,FALSE,FALSE,,,
FALSE,jaha.118.009185,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jsams.2013.12.005,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-003-0907-2,,,,,,,,,FALSE,FALSE,,,
FALSE,01.cir.81.4.1287,,,,,,,,,FALSE,FALSE,,,
FALSE,jhse.2018.133.13,,,,,,,,,FALSE,FALSE,,,
FALSE,s004210050546,,,,,,,,,FALSE,FALSE,,,
FALSE,j.healun.2005.06.002,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-009-1322-0,,,,,,,,,FALSE,FALSE,,,
FALSE,j.rmed.2012.06.021,,,,,,,,,FALSE,FALSE,,,
FALSE,h2012-069,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ijchv.2014.07.004,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-012-2437-2,,,,,,,,,FALSE,FALSE,,,
FALSE,s11538-008-9302-9,,,,,,,,,FALSE,FALSE,,,
FALSE,s0031-9384_._97_._00340-5,,,,,,,,,,,,,
FALSE,j.joca.2013.12.003,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0092088,,,,,,,,,FALSE,FALSE,,,
FALSE,metabo11060334,,,,,,,,,FALSE,FALSE,,,
FALSE,j.medengphy.2015.02.001,,,,,,,,,FALSE,FALSE,,,
FALSE,00008483-200305000-00004,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e31803349d9,,,,,,,,,FALSE,FALSE,,,
FALSE,1752-7163_._abbf39,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-006-0145-5,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.118.1.53,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000099108.55944.c4,,,,,,,,,FALSE,FALSE,,,
FALSE,s21051748,,,,,,,,,FALSE,FALSE,,,
FALSE,s41393-022-00757-2,,,,,,,,,FALSE,FALSE,,,
FALSE,s13105-012-0221-8,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-021-04595-7,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000002710,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jsams.2012.05.013,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-009-1195-2,,,,,,,,,FALSE,FALSE,,,
FALSE,jci116559,,,,,,,,,FALSE,FALSE,,,
FALSE,s0954-6111_._98_._90420-6,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000222829.34111.9c,,,,,,,,,FALSE,FALSE,,,
FALSE,s1517-86922013000400009,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-009-1234-z,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0000000000002863,,,,,,,,,FALSE,FALSE,,,
FALSE,s13102-021-00344-7,,,,,,,,,FALSE,FALSE,,,
FALSE,j.amjcard.2010.12.022,,,,,,,,,FALSE,FALSE,,,
FALSE,j.mayocp.2019.05.030,,,,,,,,,FALSE,FALSE,,,
FALSE,jappl.1996.81.5.1952,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2020-0295,,,,,,,,,FALSE,FALSE,,,
FALSE,mh.2019.1401.13,,,,,,,,,FALSE,FALSE,,,
FALSE,s12890-015-0036-9,,,,,,,,,FALSE,FALSE,,,
FALSE,jcj.65.627,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000232024.06114.a6,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2018-0427,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0035-1555932,,,,,,,,,FALSE,FALSE,,,
FALSE,14763140601058490,,,,,,,,,FALSE,FALSE,,,
FALSE,jbm.b.10083,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.09-1437,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-018-3946-4,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00714.2018,,,,,,,,,FALSE,FALSE,,,
FALSE,jcm9020562,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0000000000000159,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-200207000-00022,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-010-1734-x,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-199607000-00006,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000001399,,,,,,,,,FALSE,FALSE,,,
FALSE,japa.15.2.184,,,,,,,,,FALSE,FALSE,,,
FALSE,ejcn.2014.245,,,,,,,,,FALSE,FALSE,,,
FALSE,oxfordjournals.aje.a009382,,,,,,,,,FALSE,FALSE,,,
FALSE,sms.12422,,,,,,,,,FALSE,FALSE,,,
FALSE,ajmg.a.40369,,,,,,,,,FALSE,FALSE,,,
FALSE,a-0805-1326,,,,,,,,,FALSE,FALSE,,,
FALSE,cpf.12528,,,,,,,,,FALSE,FALSE,,,
FALSE,jp270518,,,,,,,,,FALSE,FALSE,,,
FALSE,s00415-016-8310-1,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpregu.00126.2020,,,,,,,,,"[[' aberrant'], [' local mean'], ['v˙ o2 to remove occasional aberrant breaths not representative\nof the underlying physiological response. after removing data points\npositioned more than 3 standard deviations ']]","['by-breath gas exchange\nand ventilatory data from each of the ramp tests were edited on the\nbasis of v˙ o2 to remove occasional aberrant breaths not representative\nof the underlying physiological response. after removing data points\npositioned more than 3 standard deviations (sd) from the local mean,\nthe data were linearly interpolated on a second-by-second basis.\nthereafter, the highest v˙ o2 val']",,±3 SD / 99%,
FALSE,apnm-2020-0149,,,,,,,,,FALSE,FALSE,,,
FALSE,j.amjcard.2005.12.057,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00127.2012,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.102.1.112,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2007-989261,,,,,,,,,FALSE,FALSE,,,
FALSE,2045772314y.0000000281,,,,,,,,,FALSE,FALSE,,,
FALSE,jeb.218982,,,,,,,,,FALSE,FALSE,,,
FALSE,rsos.190639,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-008-0850-3,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0264910,,,,,,,,,FALSE,FALSE,,,
FALSE,hcr.0000000000000158,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000152705.77073.b3,,,,,,,,,FALSE,FALSE,,,
FALSE,s12576-017-0536-x,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000188450.82733.f0,,,,,,,,,"[[' local mean'], ['v˙ o2 data sets\nwere edited to remove any occasional outliers. the\nrelatively high frequency of the intermittent wr forcings\nprecluded application of an inclusion zone of 3 to 4 standard\ndeviations ']]","['of the exercise or\nduring the mvc, whichever was higher.\n\nanalysis. for each test, breath-by-breath v˙ o2 data sets\nwere edited to remove any occasional outliers. the\nrelatively high frequency of the intermittent wr forcings\nprecluded application of an inclusion zone of 3 to 4 standard\ndeviations (sd) around the local mean (22). rather, outliers\nwere identified in terms of a composite of breathing pattern\n(tidal volume, ']",,other,
FALSE,eph8602122,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0032-1327657,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-004-1169-3,,,,,,,,,FALSE,FALSE,,,
FALSE,h2012-082,,,,,,,,,FALSE,FALSE,,,
FALSE,j.amjcard.2008.05.020,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00662.2003,,,,,,,,,FALSE,FALSE,,,
FALSE,fnbeh.2020.584052,,,,,,,,,FALSE,FALSE,,,
FALSE,sms.13461,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e31824d2587,,,,,,,,,FALSE,FALSE,,,
FALSE,npt.0000000000000147,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2017-0097,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000084593.56786.da,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000002357,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-019-04128-3,,,,,,,,,FALSE,FALSE,,,
FALSE,0034-5687_._95_._00082-8,,,,,,,,,FALSE,FALSE,,,
FALSE,hcr.0000000000000092,,,,,,,,,FALSE,FALSE,,,
FALSE,hcr.0000000000000511,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2014-0171,,,,,,,,,FALSE,FALSE,,,
FALSE,s10103-018-2475-z,,,,,,,,,FALSE,FALSE,,,
FALSE,jappl.1994.76.3.1211,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e318252f612,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jsams.2019.05.001,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e31818b9721,,,,,,,,,FALSE,FALSE,,,
FALSE,phy2.13976,,,,,,,,,FALSE,FALSE,,,
FALSE,milmed-d-02-6808,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpregu.00216.2009,,,,,,,,,FALSE,FALSE,,,
FALSE,fspor.2022.834386,,,,,,,,,FALSE,FALSE,,,
FALSE,s00592-007-0251-9,,,,,,,,,FALSE,FALSE,,,
FALSE,peerj.9717,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jcf.2016.05.010,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000000580,,,,,,,,,FALSE,FALSE,,,
FALSE,sms.13212,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00952.2020,,,,,,,,,"[['v̇ o2  steady  state  (51).  so,  in  this \n\napproach the td is not used as a proxy for, nor is it synonymous with, phase i duration (51). \n\nfitting used a weighted least-squares non-linear regression procedure (tablecurve 2d, systat, \n\nusa) performed in 2 steps, with outliers (>95% prediction interval']]","['led from 20 s to 360 s of the \nstep  transition  to  ensure  that  each  subject  had  attained  a  v̇ o2  steady  state  (51).  so,  in  this \n\napproach the td is not used as a proxy for, nor is it synonymous with, phase i duration (51). \n\nfitting used a weighted least-squares non-linear regression procedure (tablecurve 2d, systat, \n\nusa) performed in 2 steps, with outliers (>95% prediction interval) removed after the initial fit \n\n \n\n12 \n\n\x0c262 \n\n263 \n\n264 \n\n265 \n\n266 \n\n267 \n\n268 \n\n269 \n\n270 \n\n271']",,±2 SD / 95%,
FALSE,tcst.2015.2473821,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2003-42019,,,,,,,,,FALSE,FALSE,,,
FALSE,jab.2014-0243,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2021.723951,,,,,,,,,"[['\naberrant'], [' local mean']]","['ized-capillary lactate analyzer.\n\nanalysis\ngas exchange and nirs data were cleaned by the removal of\naberrant data points that were at least 3 sds from the local mean.\nthe data were interpolated linearly to convert from breath-by-\nbreath to 1 s intervals. then, data']",,±3 SD / 99%,
FALSE,japplphysiol.01267.2005,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2020-1120,,,,,,,,,FALSE,FALSE,,,
FALSE,ijsnem.19.1.47,,,,,,,,,FALSE,FALSE,,,
FALSE,jcm10194527,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ijcard.2015.07.041,,,,,,,,,FALSE,FALSE,,,
FALSE,s1677-55382008000300007,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3181e31287,,,,,,,,,FALSE,FALSE,,,
FALSE,0034-5687_._85_._90055-6,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2014-0035,,,,,,,,,"[[' local mean', ' local mean']]","['iltered with \na 6-second moving average filter, and data points outside the range \nof ±2 sd from the local mean were substituted by the local mean. \nvo2peak was defined as the highest value of a 30-second moving']",,±2 SD / 95%,
FALSE,hort.2014.13122,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e318248d907,,,,,,,,,FALSE,FALSE,,,
FALSE,s0032-9592_._02_._00044-4,,,,,,,,,FALSE,FALSE,,,
FALSE,nu11123051,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.01151.2009,,,,,,,,,FALSE,FALSE,,,
FALSE,expphysiol.2008.045658,,,,,,,,,FALSE,FALSE,,,
FALSE,1875399x00902010058,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2007-1025027,,,,,,,,,FALSE,FALSE,,,
FALSE,ijerph18168287,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000170071.33880.f8,,,,,,,,,FALSE,FALSE,,,
FALSE,nu9040411,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00798.2018,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-011-1885-4,,,,,,,,,FALSE,FALSE,,,
FALSE,pes.2018-0145,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpregu.00261.2017,,,,,,,,,"[[' aberrant'], [' local mean', '\nlocal mean'], ['breath-by-breath v˙ o2 data were indi-\nvidually analyzed: irregular data points that were ⫾ 3 sd ']]","['tematic increase in the\n[hhb] signal until the last data point corresponding to the end of the\ntest. aberrant data that were ⫾3 sd from the local mean were\nremoved. speciﬁcally, the [hhb]bp was detected as the point at which\nthe increase in the signal would result in an attenuated slope.\n\ngas exchange parameters. breath-by-breath v˙ o2 data were indi-\nvidually analyzed: irregular data points that were ⫾ 3 sd from the\nlocal mean were removed and linearly interpolated to 1-s intervals.\nthereafter, the second-by-second data were']",,±3 SD / 99%,
FALSE,hjr.0b013e3280ac151c,,,,,,,,,FALSE,FALSE,,,
FALSE,phy2.13024,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-003-0925-0,,,,,,,,,,,,,
FALSE,s00421-010-1694-1,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-009-1312-2,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00767.2005,,,,,,,,,FALSE,FALSE,,,
FALSE,j.rmed.2005.12.001,,,,,,,,,FALSE,FALSE,,,
FALSE,01.cir.79.2.324,,,,,,,,,FALSE,FALSE,,,
FALSE,s10389-020-01408-7,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2021.741573,,,,,,,,,FALSE,FALSE,,,
FALSE,jsm.0b013e3181a7c36d,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3181c6a14d,,,,,,,,,FALSE,FALSE,,,
FALSE,s12970-019-0284-9,,,,,,,,,FALSE,FALSE,,,
FALSE,s40101-018-0177-7,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0000927,,,,,,,,,[[' aberrant']],"['-g, schurmann a (2004) the glucose transporter families\nsglt and glut: molecular basis of normal and aberrant function. j parent\nenter nutr 28: 364–372.\n\n15. peronnet f, burelle y, massicotte d, lavoie c, hill']",,NA,
FALSE,phy2.13065,,,,,,,,,FALSE,FALSE,,,
FALSE,s0002-9149_._97_._89370-8,,,,,,,,,FALSE,FALSE,,,
FALSE,s0002-9149_._96_._00785-0,,,,,,,,,FALSE,FALSE,,,
FALSE,j.cardfail.2005.12.005,,,,,,,,,FALSE,FALSE,,,
FALSE,jappl.1993.74.2.875,,,,,,,,,FALSE,FALSE,,,
FALSE,clinics_._2013_._03_._oa12,,,,,,,,,FALSE,FALSE,,,
FALSE,09168451.2014.946392,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-016-3443-6,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-007-0529-1,,,,,,,,,FALSE,FALSE,,,
FALSE,s0002-9149_._97_._00949-1,,,,,,,,,FALSE,FALSE,,,
FALSE,jphysiol.2005.101691,,,,,,,,,FALSE,FALSE,,,
FALSE,s0891-5849_._01_._00631-1,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00355.2016,,,,,,,,,FALSE,FALSE,,,
FALSE,expphysiol.2005.031682,,,,,,,,,FALSE,FALSE,,,
FALSE,acr.23818,,,,,,,,,FALSE,FALSE,,,
FALSE,s00296-021-04903-6,,,,,,,,,FALSE,FALSE,,,
FALSE,978-3-319-91287-5_20,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e318217d439,,,,,,,,,"[[' coughing'], [' swallow', ' swallow', ' swallow', '\nsigh', ' swallow'], [' errant'], [' local\nmean'], ['breath v˙ o2 data\nfrom submaximal bouts of exercise were initially examined to\nexclude errant breaths caused by coughing, swallowing,\nsighing, and others. values greater than 4 sd ']]","['s), respectively, following the man-\nufacturer’s instructions.\n\ndata analysis procedures. breath-by-breath v˙ o2 data\nfrom submaximal bouts of exercise were initially examined to\nexclude errant breaths caused by coughing, swallowing,\nsighing, and others. values greater than 4 sd from the local\nmean were removed. the first 20 s of data after the onset of\nexercise (i.e., the phase 1, cardiodynamic ', 'nthases may\nbe compromised (20). a recent study showed that when this\ncircuit was interrupted by not swallowing saliva for 3 h after\ningestion of nitrate-rich beverages, the rise in plasma nitrite,\nbut not ni', '8217d439\n\n1979\n\nconverted to no in the stomach (24), but it is also clear that\na substantial part of swallowed nitrite is absorbed intact to\nincrease circulating plasma nitrite (20). this nitrite can be\nconve', 'erobic bacteria reduce\nnitrate to nitrite by the action of nitrate reductase enzymes.\nthe nitrite is swallowed, and in the acidic environment of\nthe stomach, it is reduced to no or reenters the circulation as']",,±4 SD,
FALSE,s11332-019-00543-3,,,,,,,,,FALSE,FALSE,,,
FALSE,eurheartj_._14.9.1210,,,,,,,,,FALSE,FALSE,,,
FALSE,s0306-4565_._00_._00023-1,,,,,,,,,,,,,
FALSE,journal.pone.0088707,,,,,,,,,FALSE,FALSE,,,
FALSE,0034-5687_._92_._90111-9,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00176.2018,,,,,,,,,FALSE,FALSE,,,
FALSE,0002-9149_._86_._90607-7,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0042-108197,,,,,,,,,FALSE,FALSE,,,
FALSE,j.apmr.2009.03.020,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2018.01191,,,,,,,,,FALSE,FALSE,,,
FALSE,ijerph19084422,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00569.2016,,,,,,,,,FALSE,FALSE,,,
FALSE,29.22.pms.117x24z8,,,,,,,,,FALSE,FALSE,,,
FALSE,01.cir.101.10.1152,,,,,,,,,FALSE,FALSE,,,
FALSE,jp279554,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2018-0069,,,,,,,,,FALSE,FALSE,,,
FALSE,s0966-6362_._00_._00104-1,,,,,,,,,FALSE,FALSE,,,
FALSE,hukin-2015-0179,,,,,,,,,FALSE,FALSE,,,
FALSE,medicina57101117,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.112.1.98,,,,,,,,,FALSE,FALSE,,,
FALSE,evj.12711,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2018-0596,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2007-971892,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jsams.2017.07.022,,,,,,,,,FALSE,FALSE,,,
FALSE,cpf.12065,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-010-1541-4,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-009-1287-z,,,,,,,,,FALSE,FALSE,,,
FALSE,tnsre.2022.3166710,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000000618,,,,,,,,,FALSE,FALSE,,,
FALSE,1742-4682-11-25,,,,,,,,,FALSE,FALSE,,,
FALSE,oajsm.s93174,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-020-04380-y,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2007-965109,,,,,,,,,FALSE,FALSE,,,
FALSE,j.exger.2021.111458,,,,,,,,,FALSE,FALSE,,,
FALSE,tftrd.2021.6533,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3181bf4426,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-006-0137-5,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-016-3497-5,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0000000000000501,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.128.3.1225,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2017.00387,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0141680,,,,,,,,,FALSE,FALSE,,,
FALSE,bjsm.2009.061580,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ejcts.2010.01.008,,,,,,,,,FALSE,FALSE,,,
FALSE,bf00236072,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0158589,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e318258ac11,,,,,,,,,FALSE,FALSE,,,
FALSE,hcr.0000000000000025,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ijcard.2014.10.155,,,,,,,,,FALSE,FALSE,,,
FALSE,pes.2018-0213,,,,,,,,,FALSE,FALSE,,,
FALSE,s12576-015-0423-2,,,,,,,,,FALSE,FALSE,,,
FALSE,s1728-869x_._09_._60007-1,,,,,,,,,"[[' aberrant', ' errant'], ['breath-by-breath gas-exchange data were filtered for aberrant data points (data point out of the range mean ± 4sd)', 'breath values were deleted from the data set if they fell more than four standard deviations ']]","['diody- namic component (0–360 seconds) with td constrained at zero in the fitting window. occasional errant breath values were deleted from the data set if they fell more than four standard deviations outside the mean 30- second periods (ozyener et al. 2001). in order to in- crease the confidence of ', 'he manufacturer’s instructions, while the k4b2 turbine flowmeter was calibrated using a 3l syringe. breath-by-breath gas-exchange data were filtered for aberrant data points (data point out of the range mean ± 4sd). earlobe capillary blood samples (25 µl) were collected and analyzed for lactate concen- tration us']",,±4 SD,
FALSE,chest.101.5_supplement.199s,,,,,,,,,FALSE,FALSE,,,
FALSE,oxfordjournals.eurheartj.a015202,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e31822037ca,,,,,,,,,FALSE,FALSE,,,
FALSE,s1047951100009112,,,,,,,,,FALSE,FALSE,,,
FALSE,j.rmed.2021.106434,,,,,,,,,FALSE,FALSE,,,
FALSE,ag.2017.021,,,,,,,,,FALSE,FALSE,,,
FALSE,facets-2016-0004,,,,,,,,,FALSE,FALSE,,,
FALSE,bf02376771,,,,,,,,,FALSE,FALSE,,,
FALSE,j.amjcard.2015.03.016,,,,,,,,,FALSE,FALSE,,,
FALSE,j.aquatox.2013.04.006,,,,,,,,,,,,,
FALSE,01.mss.0000147584.87788.0e,,,,,,,,,FALSE,FALSE,,,
FALSE,bjsm.35.3.192,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-200110000-00024,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-199911000-00011,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0043-110680,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpregu.00286.2020,,,,,,,,,"[[' aberrant'], [' local mean']]","['veraging at 0%, 25%, 50%,\n75%, and 100% of ttf.\n\ncardiorespiratory data.\nafter cleaning and removing aberrant data points lying 3 sd\nfrom the local mean, the oxygen uptake (v_ o2), expired venti-\nlation (v_\ne), respiratory exchange ratio (rer), ventila']",,±3 SD / 99%,
FALSE,j.conctc.2017.02.003,,,,,,,,,,,,,
FALSE,fspor.2020.00041,,,,,,,,,FALSE,FALSE,,,
FALSE,s1413-35552012005000115,,,,,,,,,FALSE,FALSE,,,
FALSE,phy2.12428,,,,,,,,,"[[' coughing'], [' swallow'], [' errant'], [' local mean']]","['ng 3 min (exp1, exp2). pul-\nmonary _vo2 was measured breath by breath. to deter-\nmine _vo2 kinetics, errant breaths, deﬁned as any value\nlying more than 4 sds away from the local mean (e.g.,\ndue to swallowing and coughing) were initially removed.\nthen the _vo2 responses in each intensity domain were\nlinearly interpolate']",,±4 SD,
FALSE,issn.2176-7262.v48i6p589-597,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2015.00376,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3181d32224,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e318294b225,,,,,,,,,FALSE,FALSE,,,
FALSE,mhj.2001.117508,,,,,,,,,FALSE,FALSE,,,
FALSE,1550-2783-7-26,,,,,,,,,FALSE,FALSE,,,
