done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,time_bin_avg_nums,time_bin_surrounding_text,,outliers,Interpolation type,Interpolation time (s),Avg type,Avg subtype,Avg amount,Avg MOS,Avg mean type,outlier_details,interpolation_details,avg_details,processing_details,Notes
FALSE,fphys.2018.00387,,,,,,,,,"[('lasting 5 s ', '5'), ('over the last 10 s ', '10'), (' 5-s intervals', '5'), (' 15-s intervals', '15'), (' 60-s intervals', '60'), (' 5-s\nintervals', '5')]","[' their bm. at the end of the second, third, and fourth\nminutes, they also had to perform one sprint lasting 5 s against\na resistance corresponding to 7.5% bm. after a subsequent 5-\nmin rest, the participants were', 'rance athletes\ndisplayed a signiﬁcantly greater relative aerobic contribution\nthan untrained adults over the last 10 s of the wingate test\n(p < 0.05).\n\nendurance\n\nthe post-exercise\n\n[f(32, 480) = 2.24, p < 0.001, η\n\npos', 'ive energy contribution\nthe aerobic energy (in j) utilized during the wingate test was\ncalculated at 5-s intervals based on the net oxygen uptake\n(vo2−vo2rest) and the caloric equivalent of oxygen for a\nrespiratory', 'eline) expressed as percentage of peak values. subsequent\ncomparisons were done from values taken at 15-s intervals during\nthe ﬁrst 2-min and at 60-s intervals during the last 8-min. values\nwere more frequently take', 's. subsequent\ncomparisons were done from values taken at 15-s intervals during\nthe ﬁrst 2-min and at 60-s intervals during the last 8-min. values\nwere more frequently taken at ﬁrst in consideration of the initial\n\nf', 'ry blood lactate\nconcentration ([la]) were measured to determine (i) the net aerobic contribution at 5-s\nintervals during the wingate test, and (ii) the post-exercise recovery kinetics of vo2, hr,\nand [la]. the pma']",,,,,,,,,,,,,,
FALSE,mss.0b013e31827d1bdb,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,fped.2021.780045,,,,,,,,,"[('averaged over 10 s.', '10'), ('during the last 60 s ', '60'), ('every 90 s ', '90')]","['d\nmaximal heart rate (20).\n\nvariables of gas exchange and airﬂow were measured breath\nby breath and averaged over 10 s. the highest values for oxygen\nuptake determined during the last 60 s were recorded as peak\nvalues (', 'e measured breath\nby breath and averaged over 10 s. the highest values for oxygen\nuptake determined during the last 60 s were recorded as peak\nvalues (vo2peak). vo2peak was reported as ml/kg/min and as\nthe percentage of p', ' sentrysuite software\n(vyaire medical gmbh, hoechberg, germany). speed and\nelevation were increased every 90 s from an initial slow-walking\nphase. the test was stopped when the subject indicated severe\nexhaustio']",,,,,,,,,,,,,,
FALSE,s41598-021-02352-6,,,,,,,,,"[(' 45-s intervals', '45')]","['ed26. participants \nwere given between 3 and 6 sessions to become accustomed to the exercise (30- to 45-s intervals at target heart \nrates, total time 30\xa0min). each exercise bout consisted of a 5-min warm-up and 5-m']",,,,,,,,,,,,,,
FALSE,ijspp.2015-0613,,,,,,,,,"[('average 20 seconds ', '20'), ('every 60 seconds,', '60')]","['h initial power \noutput. regardless, such results indicate that participants were able \nto cycle on average 20 seconds longer during the 6-minute trial at \nthe same power output as the 4-km trial. the influence of such ', 'e feedback during locomotion \nbelow 60 km/h. furthermore, the increments for time feedback \nchanged every 60 seconds, yet distance changed every 1000 m. \nthese may seem to be relatively minor differences in feedback, ']",,,,,,,,,,,,,,
FALSE,01.mss.0000122076.21804.10,,,,,,,,,"[('averaged for 20-s ', '20'), ('over a 20-s ', '20'), ('every 15 s ', '15')]","['ly using open-circuit spirometry (parvomedics, true max 2400, sandy, ut),\nand respiratory data were averaged for 20-s periods. peak\npower output (maxt50x3) was computed as follows: wpeak\n⫽ wf\n⫹ [(t/d x p)], where wf wa', 'd continuously. for both t50x3 and\nt25x1, v˙ o2max was recorded as the highest v˙ o2 value obtained\nover a 20-s averaging period. the peak power output\n(maxt25x1) was computed as described above. subjects were\nal', 'ibeiro et al. (19) reported\nhigher power output values at vt for a protocol with increments of 15 w every 15 s compared with 15 w every\nminute, when using the v˙ e/v˙ co2 method. this finding\nmight be explained ']",,,,,,,,,,,,,,
FALSE,bcp.14189,,,,,,,,,"[('averaged every 15 s ', '15'), ('last 15 s ', '15')]","['s then allocated to the nearest load by using 5% intervals.  at each \n\nworkload, all variables were averaged every 15 s and the last 15 s of each stage were used as \n\na\n\nli\n\nn\n\ni\nc\n\na representative value of the workload', 'est load by using 5% intervals.  at each \n\nworkload, all variables were averaged every 15 s and the last 15 s of each stage were used as \n\na\n\nli\n\nn\n\ni\nc\n\na representative value of the workload.  the exercise te']",,,,,,,,,,,,,,
FALSE,mss.0000000000002065,,,,,,,,,"[('during the last 30 s ', '30')]","['dioxide production (vco2), and rer were calculated from an average of\nbreath-by-breath measurements during the last 30 s of each\nstage during the submaximal running stages and the assessment\nof v˙ o2max. v˙ o2max was cons']",,,,,,,,,,,,,,
FALSE,s0002-9149_._02_._02275-0,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s004210100461,,,,,,,,,"[(' 5-s intervals', '5')]",['lculated as the average of\nthe two highest consecutive 20-s values. hr was monitored and\nrecorded at 5-s intervals throughout the tm and ce maximal tests.\nexpired gases were collected and analyzed in breath-by-brea'],,,,,,,,,,,,,,
FALSE,chest.119.1.93,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,thx.2008.107474,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,01.pdr.0000114481.58902.fb,,,,,,,,,"[('during the last 10 s ', '10')]","['ore exercise,\nsao2 was recorded and averaged over 3 min, whereas during\nexercise, sao2 was recorded during the last 10 s of each minute\nonly when the accuracy of the signal was optimal. the pulse\noximeter was automaticall']",,,,,,,,,,,,,,
FALSE,cc5921,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,j.metabol.2009.06.008,,,,,,,,,"[('over the last 20 seconds ', '20')]","['ts per minute − age), and (3) an rer greater than 1.1. v̇o2max  was calculated as the average v̇o2  over the last 20 seconds of the last stage of the test. the ventilatory threshold 1 (vt1 ) was determined as described in the']",,,,,,,,,,,,,,
FALSE,jsc.0b013e3181a04de9,,,,,,,,,"[(' 15 second intervals', '15'), (' 15-second intervals', '15')]","['27 km·h-1. total exercise time (<5 min) was recorded. \n\nexercise time was converted to the amount of 15 second intervals completed. peak \n\noxygen uptake (vo2) was measured using a graded exercise test on a standard tread', 'intain the target treadmill speed for 30 seconds, then that within 0.178 m·s-1 for two \n\nconsecutive 15-second intervals, the trial was terminated by the operators and the subject \n\nwas considered to have reached fatigue']",,,,,,,,,,,,,,
FALSE,s00421-002-0582-8,,,,,,,,,"[('averaged every 5 s.', '5')]","[' italy) (mclaughlin et al. 2001). expired\ngases were measured breath-by-breath and the results were averaged every 5 s. before each test, the system for o2 analysis was\ncalibrated using ambient air, whose o2 percentage ']",,,,,,,,,,,,,,
FALSE,01.mss.0000053556.59992.a9,,,,,,,,,"[('highest 30-s ', '30'), ('averaged every 30 s.', '30'), (' 30 s-interval', '30')]","['esponds to the normal increase of v˙ o2\nfor a 1 km·h⫺1 speed increment. v˙ o2max was defined as the\nhighest 30-s oxygen uptake value reached during this incremental test with a respiratory exchange ratio greater t', 'orn on the back and abdomen\n(k4b2, cosmed) (20). expired gases were measured, breath\nby breath, and averaged every 30 s. the response times of\nthe oxygen and co2 analyzers are less than 120 ms to reach\n90% of the flow sa', ' seattle, wa). in\nthis incremental protocol, v˙ o2max was defined as the highest v˙ o2 obtained in a 30 s-interval, and vv˙ o2max was\ndefined as the lowest running speed maintained for more\nthan 1 min that elicited']",,,,,,,,,,,,,,
FALSE,00005768-199602000-00014,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.1475-097x.2004.00576.x,,,,,,,,,"[('every 10 s ', '10'), ('averages (10 s)', '10')]","['as sensor. time-based\nmean values of _vo2, _vco2, volume of ventilation ( _ve) and hr\nwere recorded every 10 s as raw data. data collection included a\n2-min resting phase prior to the test, to allow the particip', '.\n\nstatistics\n\ndata recorded breath-by-breath by the gas analyser (oxycon\nchampionò) and time-based averages (10 s) were further\nanalysed on a personal computer. signal processing, analysis of\ndata, and the generati']",,,,,,,,,,,,,,
FALSE,sms.12245,,,,,,,,,"[(' 1-s intervals', '1'), (' 15-s period', '15'), (' 5-s rest\nperiod', '5'), ('during a 30-s ', '30')]","[' us), version 11.0.\n\nphysiological measurements during training\nhr\n\nin fg and st, hr was recorded at 1-s intervals using a hr\nmonitor (polar oy) during each training session to detect changes\nin hr response to trai', 'ted. the individual maximal\nheart rate (hrmax) was determined as the highest value measured\nwithin a 15-s period during all testing sessions of the study\nprotocol.\n\nperformance testing\non separate occasions befor', 'controlled by audio bleeps from a pre-recorded\nsource. between each running bout, the subjects had a 5-s rest\nperiod. the test result is recorded as the distance covered at the\npoint when a subject has failed twice t', 'each exercise bout via an antecubital arm vein. vo2max was determined as the highest value\nachieved during a 30-s period, and the time to exhaustion (tte)\nduring the incremental test was noted. the individual maxim']",,,,,,,,,,,,,,
FALSE,apnm-2016-0206,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,77.12.1295,,,,,,,,,"[('averaged during 30-second ', '30'), ('highest 30-second ', '30')]","[' corp, st paul, minn). oxygen uptake (  2 ), carbon dioxide production, and minute ventilation were averaged during 30-second intervals. the respiratory exchange ratio was calculated. peak exercise oxygen uptake (  o2 peak) wa', 'spiratory exchange ratio was calculated. peak exercise oxygen uptake (  o2 peak) was defined as the highest 30-second average during exercise. percent predicted vo2 peak for age and sex was calculated.10   blood pressu']",,,,,,,,,,,,,,
FALSE,mss.0000000000002276,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,japplphysiol.00590.2002,,,,,,,,,"[('averaged over a 10-s ', '10'), ('during 90 s ', '90'), ('highest 1-s ', '1'), (' 1-s intervals', '1')]","[' all exercise\ntests, subjects were asked to maintain a pedal frequency of 70\nrpm. the highest v˙ o2 averaged over a 10-s interval was\ntaken as v˙ o2 peak. the peak work rate (wrpeak) was taken as\nthe highest 1-s value ach', ' (23) who estimated that\noxidative phosphorylation (v˙ o2) accounted for 80% of\nthe atp resynthesis during 90 s of exercise at 50%\nv˙ o2 peak, but only 59% of the total atp resynthesis\nduring exercise requiring 1', 'averaged over a 10-s interval was\ntaken as v˙ o2 peak. the peak work rate (wrpeak) was taken as\nthe highest 1-s value achieved immediately before fatigue.\nthe lt was estimated by visual inspection from gas exchan', 'rcise, the breath-by-breath data for\neach step transition in work rate were linearly interpolated\nat 1-s intervals, time aligned to the onset of exercise, and\nensemble averaged to provide a single on-transient for ']",,,,,,,,,,,,,,
FALSE,s00421-012-2405-x,,,,,,,,,"[('lasting 5 s ', '5'), ('during the last 15 s)', '15'), ('\n30-s interval', '30'), (' 10 s time intervals', '10'), ('during the last 30 s\n', '30')]","['overview, see fig. 1). during each session the\nsubjects performed 10 maximal voluntary contractions\nlasting 5 s each, separated by 30 s of rest, involving both\nthe right and the left leg. training started with 5 ', 'fore starting the ﬁrst bout of the\nincremental exercise test and at the end of each minute of\nwork (during the last 15 s).\n\nblood po2 and pco2, as well as [h?]b were determined\nimmediately using a ciba-corning 238 analyse', ' they performed (with each leg) 3–4 short\n(1–3 s duration) submaximal isometric contractions, with a\n30-s interval between each contraction and followed by\n3 min of recovery. mvc of the knee extensors (for which\n\nt', 're then, for each subject,\nsuperimposed, averaged over the transitions and averaged\nover consecutive 10 s time intervals (rossiter et al. 2001),\nin order to reduce the noise. t = 0 was set at the onset of\nexercise. the c', ' the\nv0o2 on-kinetics was assessed by two approaches: (1) as\nthe difference between the v0o2 values during the last 30 s\nof exercise and the asymptotic value of the fundamental\ncomponent, (2) as the difference between the']",,,,,,,,,,,,,,
FALSE,ijerph18168510,,,,,,,,,"[('every 10 s ', '10')]","['uptake, carbon dioxide excretion, and\nrespiratory exchange ratio and heart rate (hr)) were measured every 10 s during gxt, and\nblood lactate levels were analyzed using a lactate pro2 (arkray, kyoto, japan) by co']",,,,,,,,,,,,,,
FALSE,s00467-011-1898-6,,,,,,,,,"[('mean 30-s\n', '30')]","['onsumption, carbon dioxide production, and ventilation\nwere measured continuously breath-by-breath. mean 30-s\nrespiratory values were used in all calculations. heart rate\nwas recorded and 12-lead electrocardiog']",,,,,,,,,,,,,,
FALSE,0735-1097_._92_._90366-u,,,,,,,,,"[(' 30-s intervals', '30')]","['ra.   vest data analysis. an independent experienced techni\xadcian analyzed the vest recording tape in 30-s intervals to determine the left ventricular ejection fraction, relative left ventricular end-diastolic and en']",,,,,,,,,,,,,,
FALSE,s12576-016-0452-5,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,pes.15.2.146,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s-2003-45259,,,,,,,,,"[('highest 30 s ', '30')]",['d relative to\nbody mass (ml \x94 kg±1 \x94 min±1) together with hrmax (beats \x94 min±1)\nwere defined as the highest 30 s averaged values measured at the\nend of the incremental cycling test. the vt was determined by\nvisual'],,,,,,,,,,,,,,
FALSE,00005768-199905000-00003,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,00005768-199706000-00002,,,,,,,,,"[('highest 20-s ', '20')]",['dioxide output divided by oxygen uptake; the peak respiratory gas exchange ratio was defined as the highest 20-s value at the end of exercise. blood pressure was measured by auscultation in the sitting position be'],,,,,,,,,,,,,,
FALSE,2047487315621844,,,,,,,,,"[('intervals of 5 s ', '5'), ('(5-s intervals', '5')]","[' allows detection of r-r intervals with\na resolution of 1 ms. the device recorded the heart rate\nin intervals of 5 s during all test phases. the hbc as\ndeﬁned by the original ymca-st was calculated as the\nmean of 12 c', 'eﬁned by the original ymca-st was calculated as the\nmean of 12 consecutive polar heart rate records\n(5-s intervals) starting 5 s after workload termination.10\nadditionally, oxygen uptake was measured at workload te']",,,,,,,,,,,,,,
FALSE,phy2.13248,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,jsc.0b013e3181d82d11,,,,,,,,,"[('highest 10-second ', '10'), (' 5-second\ninterval', '5')]","['(c) bla exceeding\n8 mmol\x01l21 (4). oxygen uptake was measured continuously,\nand the average of the 3 highest 10-second consecutive\nmeasurements determined _vo2max. to determine peak bla,\nblood samples were taken 1 and 3', 'rate (hr) was measured with an hr monitor (polar\nrs800, polar electro oy, kempele, finland), using a 5-second\ninterval for data storage. blood-lactate concentration (bla)\nwas measured on 5-ul samples taken from the ﬁng']",,,,,,,,,,,,,,
FALSE,tsm2.128,,,,,,,,,"[('highest \n15-second ', '15'), ('averaged  over \n30-second ', '30'), ('over 15-second ', '15')]","['breath data over 15-second epochs, and peak \noxygen  consumption  (vo2peak)  was  defined  as  the  highest \n15-second  average  recorded.  an  electrocardiogram  (ekg) \nwas  monitored  continuously  throughout  the  te', 'ases of a known concentration. heart rate and breath-bybreath  data  of  oxygen  consumption  were  averaged  over \n30-second epochs.\n\nthese  data  were  recorded  on  each  player  during  designated sessions which included f', ' known concentration  and  volume.  oxygen  consumption  was  averaged \nusing breath-by-breath data over 15-second epochs, and peak \noxygen  consumption  (vo2peak)  was  defined  as  the  highest \n15-second  average']",,,,,,,,,,,,,,
