done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,outlier_terms,outlier_text,outlier_limit,outlier_avg_type,outlier_avg_subtype,outlier_avg_amount,outlier_avg_MOS,outlier_avg_mean_type,Notes
FALSE,jsc.0b013e31819b792e,,,,,,,,,,,,,,,,,
FALSE,s0870-2551_._11_._70026-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0034-1387762,,,,,,,,,,,,,,,,,
FALSE,gutjnl-2012-302789,,,,,,,,,,,,,,,,,
FALSE,jc.2018-01498,,,,,,,,,,,,,,,,,
FALSE,j.jpain.2007.03.002,,,,,,,,,,,,,,,,,
FALSE,clinics_._2018_._e439,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.14061,,,,,,,,,,,,,,,,,
FALSE,s12970-021-00454-0,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e3181d82f8b,,,,,,,,,,,,,,,,,
FALSE,j.jacc.2009.11.086,,,,,,,,,,,,,,,,,
FALSE,mss.0b013e3181923cee,,,,,,,,,,,,,,,,,
FALSE,s00421-010-1706-1,,,,,,,,,,,,,,,,,
FALSE,mss.0000000000002487,,,,,,,,,,,,,,,,,
FALSE,asem.3443.2013,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,milmed-d-09-00088,,,,,,,,,,,,,,,,,
FALSE,s00421-007-0649-7,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.91062.2008,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000003070,,,,,,,,,,,,,,,,,
FALSE,j.cytox.2020.100033,,,,,,,,,,,,,,,,,
FALSE,asem.3246.2012,,,,,,,,,,,,,,,,,
FALSE,01.hyp.19.2.183,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijsnem.17.2.163,,,,,,,,,,,,,,,,,
FALSE,s-2007-973010,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-005-1325-4,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-200205000-00004,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1479-5868-10-79,,,,,,,,,,,,,,,,,
FALSE,mss.0b013e31803bb4ea,,,,,,,,,,,,,,,,,
FALSE,s00421-012-2497-3,,,,,,,,,,,,,,,,,
FALSE,j.ultrasmedbio.2007.04.014,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e3180cac209,,,,,,,,,,,,,,,,,
FALSE,s00421-010-1544-1,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2006-955898,,,,,,,,,,,NA,,,,,,
FALSE,jsc.0000000000000382,,,,,,,,,,,,,,,,,
FALSE,s12885-019-5887-7,,,,,,,,,,,,,,,,,
FALSE,s-2007-964977,,,,,,,,,,,,,,,,,
FALSE,ptj.20150277,,,,,,,,,,,,,,,,,
FALSE,s00421-003-0863-x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000003933,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000001856,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000003072,,,,,,,,,,,,,,,,,
FALSE,fphys.2022.819616,,,,,,,,,,,,,,,,,
FALSE,chest.08-1517,,,,,,,,,,,,,,,,,
FALSE,s00421-014-2830-0,,,,,,,,,,,,,,,,,
FALSE,16501977-0570,,,,,,,,,,,,,,,,,
FALSE,cpf.12032,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2017-0638,,,,,,,,,,,,,,,,,
FALSE,01.hcr.0000300270.45881.d0,,,,,,,,,,,,,,,,,
FALSE,01.mss.0000106169.35222.8b,,,,,,,,,,,,,,,,,
FALSE,mss.0b013e318270b381,,,,,,,,,,,,,,,,,
FALSE,01.pdr.0000176909.66057.a3,,,,,,,,,,,,,,,,,
FALSE,s-0035-1554641,,,,,,,,,,,,,,,,,
FALSE,s-2008-1038620,,,,,,,,,,,,,,,,,
FALSE,j.jtherbio.2020.102717,,,,,,,,,,,,,,,,,
FALSE,mss.0000000000001407,,,,,,,,,,,,,,,,,
FALSE,s00421-010-1356-3,,,,,,,,,,,,,,,,,
FALSE,s00421-020-04542-y,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e3181e07585,,,,,,,,,,,,,,,,,
FALSE,ajpheart.00880.2009,,,,,,,,,,,,,,,,,
FALSE,mpd.2001.115968,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1550-2783-9-27,,,,,,,,,,,,,,,,,
FALSE,jc.2004-0715,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001846,,,,,,,,,,,,,,,,,
FALSE,jp271889,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,nu12020482,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.00185.2019,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1550-2783-6-5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001273,,,,,,,,,,,,,,,,,
FALSE,ijsnem.19.2.150,,,,,,,,,,,,,,,,,
FALSE,ajpendo.00265.2021,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2012-0281,,,,,,,,,,,,,,,,,
FALSE,s41598-022-09997-x,,,,,,,,,"[[' aberrant', ' aberrant', ' aberrant', ' aberrant']]","['ary and fecal calcium excretion) or total calcium  retention after mpa (fig.\xa04f,g). mpa restored the aberrant bone calcium/phosphorus ratio, but not strength or porosity. since  it has been known that toxic me', ' mpa did not affect duodenal calcium transport or body calcium  retention. although mpa restored the aberrant bone calcium‑phosphorus ratio to normal range, it did  not change vertebral calcium content or femo', 'omplications, we  determined the iron contents in liver, spleen and heart to confirm the presence of aberrant iron deposit (table\xa01).  the hepatic and splenic iron contents were apparently greater in 2- and 5-', 's and osteokines are presented in table\xa03. we further investigated whether mpa was able to alleviate aberrant iron deposition in the hepatic, splenic,  cardiac and bone tissues. it was found that mpa did not a']",,,,,,,
FALSE,bf00421694,,,,,,,,,,,,,,,,,
FALSE,s00421-003-0869-4,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,strokeaha.110.607879,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jospt.1998.27.3.189,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e3182510629,,,,,,,,,,,,,,,,,
FALSE,s12967-019-1836-0,,,,,,,,,,,,,,,,,
FALSE,ijsnem.2013-0103,,,,,,,,,,,,,,,,,
FALSE,phy2.14313,,,,,,,,,,,,,,,,,
FALSE,s12968-020-00664-6,,,,,,,,,,,,,,,,,
FALSE,mss.0000000000002130,,,,,,,,,,,,,,,,,
FALSE,apnm-2014-0144,,,,,,,,,,,,,,,,,
FALSE,apnm-2015-0144,,,,,,,,,,,,,,,,,
FALSE,ijomeh.1896.01535,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e318241e18a,,,,,,,,,,,,,,,,,
FALSE,j.psychsport.2006.03.006,,,,,,,,,,,,,,,,,
FALSE,s00421-020-04352-2,,,,,,,,,,,,,,,,,
FALSE,ep085505,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199804000-00015,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0828-282x_._08_._70569-5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-200204000-00023,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,03091902.2022.2040626,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000003722,,,,,,,,,,,,,,,,,
FALSE,ijsnem.2018-0284,,,,,,,,,,,,,,,,,
FALSE,00005768-199703000-00017,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00506.2021,,,,,,,,,,,,,,,,,
FALSE,ijsnem.18.2.103,,,,,,,,,,,,,,,,,
FALSE,jamaoncol.2021.3067,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000000773,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.00234.2009,,,,,,,,,,,,,,,,,
FALSE,s-2005-865625,,,,,,,,,,,,,,,,,
FALSE,h2012-098,,,,,,,,,,,,,,,,,
FALSE,peerj.482,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000001875,,,,,,,,,,,,,,,,,
FALSE,phy2.13672,,,,,,,,,,,,,,,,,
FALSE,ajpregu.1998.275.2.r596,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s13728-015-0031-z,,,,,,,,,,,,,,,,,
FALSE,j.jshs.2020.11.012,,,,,,,,,,,,,,,,,
FALSE,ep086019,,,,,,,,,,,NA,,,,,,
FALSE,01.mss.0000135794.01507.48,,,,,,,,,,,,,,,,,
FALSE,ptj.20110472,,,,,,,,,,,,,,,,,
FALSE,mss.0000000000001794,,,,,,,,,,,,,,,,,
FALSE,ijerph16183445,,,,,,,,,,,,,,,,,
FALSE,j.physbeh.2018.02.031,,,,,,,,,,,,,,,,,
FALSE,ajpregu.00291.2019,,,,,,,,,"[[' aberrant', ' aberrant'], [' local mean', ' local mean'], ['v˙ o2. v˙ o2 data were individually analyzed as previously described (37): aberrant data points that were 3 sd ']]","['1, s1, s2, and time delay) were not previously ﬁxed and were automatically selected by the software. aberrant data that were 3 ⫾ sd from the local mean were removed. the [hhb]bp was analyzed in terms of absolute po and relative to the peak power outpu', 'le of whole blood was collected and immediately analyzed for determination of [lac⫺]. data analyses v˙ o2. v˙ o2 data were individually analyzed as previously described (37): aberrant data points that were 3 sd from the local mean were removed. v˙ o2max was deﬁned as the highest v˙ o2 computed from a 20-s rolling average. nirs-d']",±3 SD / 99%,,,,,,
FALSE,phy2.178,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e3182785041,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000001042,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.00135.2010,,,,,,,,,,,,,,,,,
FALSE,2193-1801-2-68,,,,,,,,,,,,,,,,,
FALSE,diacare.20.3.385,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199601000-00023,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,cncr.30859,,,,,,,,,,,,,,,,,
FALSE,ijspp.2016-0793,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.00935.2016,,,,,,,,,,,,,,,,,
FALSE,j.apmr.2011.08.025,,,,,,,,,,,,,,,,,
FALSE,mss.0b013e3181666ed7,,,,,,,,,,,,,,,,,
FALSE,pes.19.4.481,,,,,,,,,,,,,,,,,
FALSE,jphysiol.2006.106765,,,,,,,,,,,,,,,,,
FALSE,j.metabol.2019.154030,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e318181a0d2,,,,,,,,,,,,,,,,,
FALSE,01.cir.0000150391.38660.9b,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e31822dcd7f,,,,,,,,,,,,,,,,,
FALSE,ijerph18126593,,,,,,,,,,,,,,,,,
FALSE,s-0034-1389973,,,,,,,,,,,,,,,,,
FALSE,mss.0000000000002715,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e318289e463,,,,,,,,,,,,,,,,,
FALSE,ijsnem.2019-0309,,,,,,,,,,,,,,,,,
FALSE,jcsm.12272,,,,,,,,,,,NA,,,,,,
FALSE,jsc.0000000000000577,,,,,,,,,,,,,,,,,
FALSE,ijsnem.23.1.40,,,,,,,,,,,,,,,,,
FALSE,s00421-002-0696-z,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000000984,,,,,,,,,,,,,,,,,
FALSE,respcare.06363,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph19052927,,,,,,,,,,,,,,,,,
FALSE,s11325-017-1477-6,,,,,,,,,,,,,,,,,
FALSE,27.29.pms.118k28w7,,,,,,,,,,,,,,,,,
FALSE,cep190039,,,,,,,,,,,,,,,,,
FALSE,ijerph17145103,,,,,,,,,,,,,,,,,
FALSE,ijsnem.2013-0094,,,,,,,,,,,,,,,,,
FALSE,ajpregu.00158.2021,,,,,,,,,,,,,,,,,
FALSE,s12160-010-9164-x,,,,,,,,,,,,,,,,,
FALSE,apaq.26.2.118,,,,,,,,,,,,,,,,,
FALSE,j.jpain.2005.11.009,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000000206,,,,,,,,,,,,,,,,,
FALSE,ijsnem.23.1.57,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000003280,,,,,,,,,,,,,,,,,
FALSE,bio.051581,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,hjh.0000000000002002,,,,,,,,,,,,,,,,,
FALSE,s00421-009-1239-7,,,,,,,,,,,,,,,,,
FALSE,ijsnem.18.3.328,,,,,,,,,,,,,,,,,
FALSE,s12970-019-0318-3,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,hcr.0000000000000579,,,,,,,,,,,,,,,,,
FALSE,s40618-021-01699-x,,,,,,,,,,,,,,,,,
FALSE,jc.2013-1229,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fjc.0b013e3181911913,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jcin.2018.11.042,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajpendo.00126.2018,,,,,,,,,,,,,,,,,
FALSE,s00421-003-0935-y,,,,,,,,,,,,,,,,,
FALSE,00005768-199702000-00014,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2015-0116,,,,,,,,,,,,,,,,,
FALSE,j.ijcard.2016.06.149,,,,,,,,,,,,,,,,,
FALSE,mss.0000000000001735,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000000658,,,,,,,,,,,,,,,,,
FALSE,ijsnem.16.6.611,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e318220b4eb,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000002073,,,,,,,,,,,,,,,,,
FALSE,thorax.56.7.519,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001750,,,,,,,,,,,,,,,,,
FALSE,s00421-021-04745-x,,,,,,,,,,,,,,,,,
FALSE,sj.ejcn.1602541,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000000512,,,,,,,,,,,,,,,,,
FALSE,s00421-006-0249-y,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000003557,,,,,,,,,,,,,,,,,
FALSE,diacare.26.7.2126,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00174.2009,,,,,,,,,,,,,,,,,
FALSE,jp272283,,,,,,,,,,,,,,,,,
FALSE,hta25400,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jrrd.2013.02.0034,,,,,,,,,,,,,,,,,
FALSE,j.1751-7141.2009.00027.x,,,,,,,,,,,,,,,,,
FALSE,pes.12.3.300,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001976,,,,,,,,,,,,,,,,,
FALSE,arm.2016.40.6.1114,,,,,,,,,,,,,,,,,
FALSE,s0167-8760_._00_._00085-4,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2001-15653,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0002-8703_._95_._90085-3,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000191189.40436.73,,,,,,,,,,,,,,,,,
FALSE,s00421-021-04796-0,,,,,,,,,,,,,,,,,
FALSE,j.jesf.2017.06.002,,,,,,,,,,,,,,,,,
FALSE,mss.0000000000002808,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.00023.2019,,,,,,,,,,,,,,,,,
FALSE,s004210100410,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,nu8070392,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000004038,,,,,,,,,,,,,,,,,
FALSE,j.jsams.2018.01.013,,,,,,,,,,,,,,,,,
FALSE,j.apmr.2018.11.013,,,,,,,,,,,,,,,,,
FALSE,1414-431x20186964,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e318234e55f,,,,,,,,,,,,,,,,,
FALSE,jn_._nxab426,,,,,,,,,,,,,,,,,
FALSE,01.mss.0000218127.14107.08,,,,,,,,,,,,,,,,,
FALSE,j.jesf.2013.11.002,,,,,,,,,,,,,,,,,
FALSE,s00421-004-1098-1,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00489.2011,,,,,,,,,,,,,,,,,
FALSE,s0002-8703_._99_._70109-2,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s40279-016-0472-6,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000001193,,,,,,,,,,,,,,,,,
FALSE,j.1399-3003.2000.15a17.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2018-0176,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jom.0000000000002197,,,,,,,,,,,,,,,,,
FALSE,arm.2016.40.5.915,,,,,,,,,,,,,,,,,
FALSE,s00421-015-3204-y,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00504.2017,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000003236,,,,,,,,,,,,,,,,,
FALSE,00124278-200702000-00047,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0100-879x2011007500100,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fphys.2020.00336,,,,,,,,,,,,,,,,,
FALSE,s-2005-865654,,,,,,,,,,,,,,,,,
FALSE,s-0035-1569346,,,,,,,,,,,,,,,,,
FALSE,j.gaitpost.2006.07.002,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.90809.2008,,,,,,,,,,,,,,,,,
FALSE,nu6010050,,,,,,,,,,,,,,,,,
FALSE,sports9100136,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000001541,,,,,,,,,,,,,,,,,
FALSE,apnm-2017-0397,,,,,,,,,,,,,,,,,
FALSE,vhrm.s73688,,,,,,,,,,,,,,,,,
FALSE,s00421-018-3973-1,,,,,,,,,,,,,,,,,
FALSE,annalsats.202006-746oc,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1365-201x.1999.00577.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2018-0099,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000002512,,,,,,,,,,,,,,,,,
FALSE,s004210050143,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e3182663117,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e3181876a1c,,,,,,,,,,,,,,,,,
FALSE,mss.0000000000002198,,,,,,,,,,,,,,,,,
FALSE,00007256-199622010-00002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ep086644,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e318181ff2c,,,,,,,,,,,,,,,,,
FALSE,jom.0000000000001310,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.00174.2018,,,,,,,,,,,,,,,,,
FALSE,j.jacc.2012.04.040,,,,,,,,,,,,,,,,,
FALSE,k.49.1.13,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e3181b62c43,,,,,,,,,,,,,,,,,
FALSE,jrrd.2013.09.0191,,,,,,,,,,,,,,,,,
FALSE,jpah.8.1.45,,,,,,,,,,,,,,,,,
FALSE,00005768-200105000-00009,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2018-0073,,,,,,,,,,,,,,,,,
FALSE,1414-431x2020e10514,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jphysiol.2008.160846,,,,,,,,,,,,,,,,,
FALSE,s-0029-1202351,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e3181d99203,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000029333,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000213002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,09031936.00087812,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000486450,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000117390,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000049367,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000006855,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000431002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000105542,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000186307,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2047487315569410,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,09031936.00151513,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000049985,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,09031936.00074208,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,026404100365144,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,09031936.00094006,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000505856,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000342213,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,09031936.00089914,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000501968,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,09031936.00192510,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000339504,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000445443,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000338787,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000176733,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000337258,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000477166,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000095883,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000363767,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000101826,,,,,,,,,,,,,,,,,
FALSE,000521242,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000194781,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000177432,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0309364615588344,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,09031936.00069408,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,02640410801930200,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000481179,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000049988,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,09031936.00121006,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000227804,,,,,,,,,,,,,,,,,
FALSE,000509961,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000186443,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000195205,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000080635,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000177134,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000196647,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000479887,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000350445,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000499387,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000506883,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000196444,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000104898,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,02701367.2013.850919,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jappl.1995.79.1.279,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,bf00843763,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,13813458709104518,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1600-0838.2009.00951.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajpregu.00101.2011,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sms.13519,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,bf00262816,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,joh1959.29.202,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ep089180,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00829.2016,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,10903127.2016.1254695,,,,,,,,,"[[' coughing'], [' errant'], ['vo2 analysis by including only those that were between vo2 mean ± 4 standard deviations ']]","['.1.7.10. 64bits, microsoft windows), with a reliability index in-between them of 0.96. data analysis errant breaths (e.g., coughing and signal interruptions), which do not truly represent the physiological functioning during exercise, were omitted from the vo2 analysis by including only those that were between vo2 mean ± 4 standard deviations (sd). after this process, individual breath-by-breath vo2 responses were smoothed using a 3-breath m']",±4 SD,,,,,,
FALSE,ctr.13352,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.resp.2013.02.027,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,07420528.2018.1448855,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.14758,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1748-1716.2012.02427.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2014-0137,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jappl.1987.62.1.199,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jelekin.2009.03.008,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mgg3.1757,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apha.13063,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,biolsport.2018.74633,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.medengphy.2007.08.003,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s001250050277,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.01142.2002,,,,,,,,,"[[' coughing'], [' swallow', ' sigh'], [' aberrant'], [' local mean'], ['breaths caused by swallowing, coughing, sighing, etc., which were considered not to reﬂect the underlying response, i.e., values greater than three standard deviations ']]","[' (1, 2). analyses. editing of data was performed from v˙ o2 in the time domain to exclude occasional aberrant breaths caused by swallowing, coughing, sighing, etc., which were considered not to reﬂect the underlying response, i.e., values greater than three standard deviations from the local mean were omitted (15). all breath-by-breath v˙ o2 responses were interpolated on a second-by-second bas']",±3 SD / 99%,,,,,,
FALSE,02640414.2020.1851927,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajhb.10162,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.resp.2017.01.012,,,,,,,,,"[[' coughing'], [' swallow', ' sigh', ' sigh'], [' errant'], [' local mean'], ['breaths caused by coughing, swallowing, sighing, and so forth, by removing values greater than four standard deviations ']]","['atigue to ramp and constant-load exercises has been compared in a young athletic population. at ﬁrst sight, it is quite surprising that the decrease in mip and mep is greater following the constant-load ex', 'data analysis 2.4.1. cardiopulmonary responses expired gases data were initially examined to exclude errant breaths caused by coughing, swallowing, sighing, and so forth, by removing values greater than four standard deviations from the local mean of 5 breath moving average (breese et al., 2011). the downloaded for anonymous user (n/a) at univer']",±4 SD,breath,rolling,5,mean,whole,
FALSE,jappl.1991.70.3.1016,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jappl.1999.87.1.111,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,cpf.12133,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,026404199365650,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.resp.2006.11.004,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1600-0838.2009.01077.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,eurheartj_._ehx099,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1600-0838.2006.00563.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1398-9995.2008.01845.x,,,,,,,,,FALSE,FALSE,,,,,,,
