done,doi_suffix,Data Processing Text,avg_terms,avg_text,no_avg_details,Avg type,Avg subtype,Avg amount,Avg MOS,Avg mean type,Avg method,Documented
TRUE,jphysiol.2010.197723,"Peak pulmonary gas exchange values were determined from the highest 12 breath mean, and ˙V O2peak during RI and SE105 were compared within each participant to establish ˙VO2 max.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ","['averaged into 5s ', 'during a 10 s ', ' 1s intervals', 'butterworth']","['ise at work rates consistent with those used here, i.e. work rates that would be expected to result in a ˙vo2sc (sargeant & dolan, 1987). in addition, it has been shown that a reduction in peak power DURING A 10 S all-out sprint (an abbreviated ‘wingate’ style test) was manifest following exercise above, but not below, lt (yano et al. 2001). however, because peak torque (and power) during cycling is dependent o', 'pton, ma, usa). breath-by-breath ˙vo2 was ﬁltered for errant breaths (i.e. values resulting after sighs, swallows, coughs etc., deﬁned as residing outside of 99% prediction limits) and interpolated to 1S INTERVALS. responses from like transitions were ensemble averaged to improve the signal-to-noise and AVERAGED INTO 5S bins for non-linear regression ﬁtting according to the following function: ˙vo2t = ˙vo2bl + \x01 ˙vo2ss · (1 − e −(t−d)/τ) where ˙vo2t, ˙vo2bl and \x01 ˙vo2ss are the time variant form, ˙vo2, respectively. ', '07, 1665–1667; discussion 1667–1668. uptake kinetics during two bouts of heavy cycling separated by fatiguing sprint exercise in humans. j appl physiol 94, 533–541. turner ap, cathcart aj, parker me, BUTTERWORTH c, wilson j & ward sa (2006). oxygen uptake and muscle desaturation kinetics during intermittent cycling. med sci sports exerc 38, 492–503. vercruyssen f, missenard o & brisswalter j (2009). relation']",FALSE,ensemble,,,,,jphysiol.2010.197723-ensemble,TRUE
FALSE,jphysiol.2013.262246,,FALSE,FALSE,TRUE,,,,,,jphysiol.2013.262246,TRUE
FALSE,jphysiol.2014.271288,,FALSE,FALSE,TRUE,,,,,,jphysiol.2014.271288,TRUE
FALSE,jsc.0000000000001314,,"['every 10 seconds ', '1 minute recover', 'intervals and 1 minute']","[' 40 min 40 min 40 min v_ o2max test *rpm = rounds per minute. †the 13-week training program including performance tests. repetition 3 duration of work. recovery time was 5 minute for the 23 20 minute INTERVALS AND 1 MINUTE for the 835 minute intervals. the long intervals, and at 90–100% v_ o2max (;78% wattmax) during the short intervals; i.e., target watts for a continual session was calculated as (70% 3 v_ o2max)/(v_ ', '8e) at a rate of 70 rpm (rounds per minute) at 140 watts for the ﬁrst 5 minutes, then 35 watts were added every minute until the participants could no longer uphold 70 rpm. oxygen uptake was measured EVERY 10 SECONDS (amis 2001, innovision, odense, denmark). v_ o2max was deﬁned as the highest mean value of 3 consecutive measurements (coefﬁcient of variation for v_ o2 measurements; 1.9%) (9). wattmax was deﬁned as ']",FALSE,time,bin,10,mean,whole,jsc.0000000000001314-time-bin-10-mean-whole,TRUE
FALSE,jsc.0000000000001638,"Expired ventilatory volume, V_ O2 (l$min21), and V_ CO2 (l$min21) were analyzed and calculated by open circuit spirometry in 15-second sampling intervals.",[' 15-second intervals'],"['(ve), standard temperature and pressure, dry, and concentrations of expired o2 (l$min21) and co2 (l$min21) were analyzed by the calibrated cosmed k4b2 system and measured by open circuit spirometry in 15-SECOND INTERVALS. immediate posttest rpe values were obtained by having subjects touch the desired numerical category rating on a posted scale attached to the pool wall. subjects participated in a cool-down by walkin']",FALSE,time,bin,15,mean,whole,jsc.0000000000001638-time-bin-15-mean-whole,TRUE
FALSE,jsc.0000000000001873,,"['3-breath moving', 'moving average and averaged every 5 seconds', 'average and averaged every 5 seconds ', 'averaged every 5 seconds.', 'average of values during the last minute', '1$min21 in the last', 'average and averaged every 5 seconds (33). it was used last minute', ' 30-second rest intervals']","['as obtained by the net [la2] values transformed into o2 equivalents through the constant value of 2.7 ml$o2$kg21$mmol21. c was determined as the ratio of _e and its respective v (33). it was used the AVERAGE OF VALUES DURING THE LAST MINUTE at each imposed incremental step during intermittent test, and the mean of the 7 time points table 1. mean (6sd) values of swimming velocity (v), blood lactate concentration ([la2]), gas exchange, an', 'nd o2 and co2 analyzers with standard calibration gases before each test. during all tests, gas exchange values were measured breath by breath; subsequently, gas exchange values were smoothed using a 3-BREATH MOVING AVERAGE AND AVERAGED EVERY 5 SECONDS (33). it was used last minute average values at each imposed incremental step for gas exchange statistical analysis. heart rate was monitored and registered continuously using an hr monitor system (polar vantage nv; polar electro oy, kempele, finland) and simultaneously transferred through a telemetric signal to the portable oximeter. the hr values were AVERAGED EVERY 5 SECONDS. v_ o2max was considered to be reached according to main physiological criteria (24): (a) occurrence of a plateau in v_ o2 regarding an increase of v, where v_ o2 does not increase more than 2.1 ml$kg21$MIN21 IN THE LAST minute of the step; (b) [la2] value higher than 8 mmol$l21; (c) elevated values of respiratory exchange ratio (r $ 1.0); (d) hr value higher than 90% of theoretical maximum (220 age); and (e) an exha']",FALSE,breath-time,rolling-bin,5-Mar,mean,whole,jsc.0000000000001873-breath-time-rolling-bin-3-5-mean-whole,TRUE
FALSE,jsc.0000000000001873,,"['3-breath moving', 'moving average and averaged every 5 seconds', 'average and averaged every 5 seconds ', 'averaged every 5 seconds.', 'average of values during the last minute', '1$min21 in the last', 'average and averaged every 5 seconds (33). it was used last minute', ' 30-second rest intervals']","['as obtained by the net [la2] values transformed into o2 equivalents through the constant value of 2.7 ml$o2$kg21$mmol21. c was determined as the ratio of _e and its respective v (33). it was used the AVERAGE OF VALUES DURING THE LAST MINUTE at each imposed incremental step during intermittent test, and the mean of the 7 time points table 1. mean (6sd) values of swimming velocity (v), blood lactate concentration ([la2]), gas exchange, an', 'nd o2 and co2 analyzers with standard calibration gases before each test. during all tests, gas exchange values were measured breath by breath; subsequently, gas exchange values were smoothed using a 3-BREATH MOVING AVERAGE AND AVERAGED EVERY 5 SECONDS (33). it was used last minute average values at each imposed incremental step for gas exchange statistical analysis. heart rate was monitored and registered continuously using an hr monitor system (polar vantage nv; polar electro oy, kempele, finland) and simultaneously transferred through a telemetric signal to the portable oximeter. the hr values were AVERAGED EVERY 5 SECONDS. v_ o2max was considered to be reached according to main physiological criteria (24): (a) occurrence of a plateau in v_ o2 regarding an increase of v, where v_ o2 does not increase more than 2.1 ml$kg21$MIN21 IN THE LAST minute of the step; (b) [la2] value higher than 8 mmol$l21; (c) elevated values of respiratory exchange ratio (r $ 1.0); (d) hr value higher than 90% of theoretical maximum (220 age); and (e) an exha']",FALSE,time,bin,60,mean,whole,jsc.0000000000001873-time-bin-60-mean-whole,TRUE
FALSE,jsc.0000000000002217,,"['over 60 ml$kg21$min', ' 15-second average', 'average every 15 seconds,', ' 15- second average']","['gas exchange was collected through a parvo medics trueone 2400 metabolic system (parvo medics, inc., sandy, ut, usa). respiratory exchange ratio and v_ o2 were sampled breath-bybreath, recorded as an AVERAGE EVERY 15 SECONDS, and the greatest 15-SECOND AVERAGE relative v_ o2 was reported as v_ o2peak. similarly, 15- SECOND AVERAGE rer was reported as the peak. throughout the test, a heart rate monitor (polar electro, lake success, ny, usa) sampled participants’ heart rates. all tests were performed using a mouthpiece and nose ', 'within this range (6,20). however, these protocols have been primarily tested on participants with exceptional aerobic capacity, with the participants in both of these studies having a mean v_ o2peak OVER 60 ML$KG21$MIN21. regarding mode speciﬁcity, work rate may be used to compare protocols (15), although further investigation into this method involving different modes is needed to fully understand the utility of t']",FALSE,time,bin,15,mean,whole,jsc.0000000000002217-time-bin-15-mean-whole,TRUE
FALSE,jsc.0000000000002363,,"['1$min21) mean', 'averaged over a 15-second ']","[' used. the oxygen and carbon dioxide analyzers were calibrated before each test according to the manufacturer’s instructions. respiratory parameters were recorded breath-by-breath, which in turn were AVERAGED OVER A 15-SECOND period. the criteria adopted for the completion of the test have been previously detailed (5). 2666 the journal of strength and conditioning research tm copyright © 2017 national strength and conditio', 'infold subscapular (mm) fm (%) fm (kg) log-transformed fm ffm (kg) log-transformed ffm hrmax (b$min–1) rer pse (#) v_ o2peak (l$min21) v_ o2peak (ml$kg21$min21) 20-m sr (m) estimated v_ o2max† (ml$kg21$MIN21) MEAN kolmogorov-smirnov n value 95% ci mean 6 sd value p 24 25 7 37 19 12.3 150.9 46.0 16.5 10.1 22.4 11.3 2.179 34.7 3.536 202 1.21 18 2.29 51.00 1,204 41.95 12.1–12.5 149.0–152.7 43.0–49.0 14.3–18.6 8.4']",FALSE,time,bin,15,mean,whole,jsc.0000000000002363-time-bin-15-mean-whole,TRUE
FALSE,jsc.0000000000003968,,FALSE,FALSE,TRUE,,,,,,jsc.0000000000003968,TRUE
FALSE,jsc.0000000000004019,,"['intervals: 15-second ', 'averaged over 30-second ', 'average 88 seconds ']","['ilarly, rossiter et al. (33) used a 5-minute active recovery at 20 w after a ramp incremental test on a cycle ergometer followed by a verification step exercise at 5% higher work rate which lasted on AVERAGE 88 SECONDS with a mean difference between ramp protocol and verification test of 31 ml·min21 (,1%). the utility of a verification test to discern whether a “true” v̇o2max is attained is dependent on a proper pro', 'ed all tests under the supervision of the same researcher and were given moderate encouragement (i.e., no yelling or screaming). physiologic data (v̇o2, respiratory exchange ratio [rer], and hr) were AVERAGED OVER 30-SECOND epochs. heart rate was scaled as a percentage of the age-predicted maximal heart rate (apmhr) calculated using the equation from fox and haskell (10). statistical analyses data were analyzed using r (', 'tification of the plateau is prominently impacted by data processing (2,4) and criteria used (24,25,31). plateau identification using the taylor et al. (38) criteria is affected by different sampling INTERVALS: 15-SECOND (91%) and 30-second (89%) sampling intervals provide higher incidence of plateau over breath-by-breath (81%) and 60 seconds (59%) (2). despite 30- second sampling rate, midgley et al. (24) found that ']",FALSE,time,bin,30,mean,whole,jsc.0000000000004019-time-bin-30-mean-whole,TRUE
